LSTMGloVeBow;LSTM;GloVe;3;acc;0.062555500000002;-2.9044262;5.0932188;0.15697350000001;-0.1051338;0.624037
LSTMGloVeBow;LSTM;GloVe;3;val_loss;-0.78575810000001;-3.2111485;3.4907535;1.1080759;2.1627937;-0.74212249999999
LSTMGloVeBow;LSTM;GloVe;5;acc;-0.56228230000001;-1.5481717;1.3657335;1.0145919;1.0678779;0.85759059999999
LSTMGloVeBow;LSTM;GloVe;5;val_loss;0.7041289;0.6769279;1.0071644;0.2950043;0.2169729;0.4698008
LSTMGloVeBow;LSTM;GloVe;10;acc;-1.2186733;0.7949425;-3.6543435;-0.25102340000001;-1.0218343;0.6687419
LSTMGloVeBow;LSTM;GloVe;10;val_loss;0.032608699999997;-0.6106544;1.2180262;1.1137503;0.1802187;2.448916
ODNKV8377C;CNN;GloVe;3;acc;-1.072417;-1.228488;-0.773337;-1.4706328;-1.410549;-1.6375272
ODNKV8377C;CNN;GloVe;3;val_loss;-0.3941385;-0.030974499999999;-0.8766074;0.1631098;0.98593409999999;-1.0939101
ODNKV8377C;CNN;GloVe;5;acc;-0.80749520000001;0.66061759999999;-2.8757176;-0.80783599999999;-2.3685975;1.2515562
ODNKV8377C;CNN;GloVe;5;val_loss;-1.3749921;-1.2235442;-1.4572803;-0.4668506;-0.41511630000001;-0.5279371
ODNKV8377C;CNN;GloVe;10;acc;-0.89623;1.1387518;-3.771956;0.18994290000001;0.36842929999999;-0.1450007
ODNKV8377C;CNN;GloVe;10;val_loss;-2.5931996;-3.3775232;-1.0183548;-1.1011942;-3.893399;3.155404
ODNKV8377C;CNN;GloVe;20;acc;-0.5906188;3.1033208;-5.5713903;0.111687;-0.026425099999997;0.2535857
ODNKV8377C;CNN;GloVe;20;val_loss;-0.70645590000001;0.7496697;-2.4828583;-1.4708235;-1.75509;-0.9748369
QXXRZ7757U;LSTM;GloVe;10;acc;-0.8918266;-2.020959;1.5939012;1.5190118;-1.5619349;5.9336419
QXXRZ7757U;LSTM;GloVe;10;val_loss;-2.3316104;-1.0324513;-3.7204734;0.4782975;0.65863979999999;0.1772687
QXXRZ7757U;LSTM;GloVe;20;acc;-2.0191838;-1.8281078;-1.549627;0.7648008;1.3574143;-0.53448039999999
QXXRZ7757U;LSTM;GloVe;20;val_loss;-2.2160784;0.4822162;-5.5259231;0.23771930000001;2.033529;-2.3197802
SDHCO6513U;CNN;Hidden;3;acc;0.17072759999999;-3.0103031;5.5277123;0.31721309999999;0.37121879999999;0.083713799999998
SDHCO6513U;CNN;Hidden;3;val_loss;0.0021576999999979;-3.2393857;5.542933;-0.21608259999999;-0.7470592;0.75342459999999
SDHCO6513U;CNN;Hidden;5;acc;-0.057639199999997;2.6036824;-3.3459559;-0.1266526;2.0298827;-3.2115678
SDHCO6513U;CNN;Hidden;5;val_loss;0.3311303;2.5367337;-2.7371279;-0.27731319999999;0.53441220000001;-1.499239
SDHCO6513U;CNN;Hidden;10;acc;-1.4234214;2.5618355;-6.6184064;-0.4744666;1.4304503;-3.3409437
SDHCO6513U;CNN;Hidden;10;val_loss;0.5254082;2.379173;-2.0141446;0.6461572;-0.3482551;1.7884323
SEM_PONTUACAO;CNN;Hidden;3;acc;0.6078424;-0.061887900000002;1.8214718;0.3853541;1.8232755;-2.0091325
SEM_PONTUACAO;CNN;Hidden;3;val_loss;0.5538217;-0.24721839999999;1.9812892;0.45514390000001;0.76210110000001;-0.098934499999999
SEM_PONTUACAO;CNN;Hidden;5;acc;-0.36270420000001;2.7944115;-4.5103394;0.2078317;0.8199288;-0.77625570000001
SEM_PONTUACAO;CNN;Hidden;5;val_loss;0.28591229999999;2.4857823;-2.6762451;0.34210829999999;-0.021709600000008;0.87519020000001
SEM_PONTUACAO;CNN;Hidden;10;acc;-1.5680576;2.5687163;-6.9304307;0.110429;0.6562856;-0.8828006
SEM_PONTUACAO;CNN;Hidden;10;val_loss;-0.094903000000002;3.446595;-4.8832466;-0.26349859999999;1.9576105;-3.3105023
TDLNZ6997T;LSTM;GloVe;3;acc;-1.2500976;-4.1604236;3.8084074;0.2718576;0.5493469;-0.4075378
TDLNZ6997T;LSTM;GloVe;3;val_loss;-2.9394755;-5.9568231;2.8771712;-0.9754938;-1.4456306;0.17139809999999
TDLNZ6997T;LSTM;GloVe;5;acc;0.059229299999998;0.87391219999999;-0.61019400000001;3.8224817;7.6703805;-2.7327387
TDLNZ6997T;LSTM;GloVe;5;val_loss;-1.5053655;-3.213353;1.703795;0.545734;-0.3144858;1.9524815
TTVYS0458Y;LSTM;GloVe;3;acc;-2.2564772;-6.0124509;4.5013937;0.90396079999999;-0.2021548;2.6703294
TTVYS0458Y;LSTM;GloVe;3;val_loss;-1.5839277;-5.8416843;6.0156322;-0.1721362;-1.7458863;2.5621631
TTVYS0458Y;LSTM;GloVe;5;acc;-0.2222098;-1.8158362;2.7569002;0.8539054;-0.59871530000001;3.0511057
TTVYS0458Y;LSTM;GloVe;5;val_loss;-1.6842542;-3.3907842;1.5873354;-0.3750235;-1.8477696;2.1859429
TTVYS0458Y;LSTM;GloVe;10;acc;-2.3162771;-1.9348103;-1.9206511;-0.690088;-1.2565304;-0.0064337000000023
TTVYS0458Y;LSTM;GloVe;10;val_loss;-1.9054389;-2.1469972;-1.0752658;0.059097699999995;-0.87410920000001;1.4121957
VGZMN6521J;CNN;Hidden;3;acc;0.84764609999999;2.7211499;-1.763003;0.23721379999999;1.3689645;-1.3850837
VGZMN6521J;CNN;Hidden;3;val_loss;0.97787269999999;2.2483417;-0.7964886;0.39054489999999;0.1551532;0.6164383
VGZMN6521J;CNN;Hidden;5;acc;-0.4225663;4.1024134;-6.3900959;0.098607100000009;0.1082483;0.091324200000003
VGZMN6521J;CNN;Hidden;5;val_loss;0.57852659999999;4.2298019;-4.327691;0.32898949999999;0.7200811;-0.1598173
VGZMN6521J;CNN;Hidden;10;acc;-1.0691511;3.334215;-6.9456514;0.48922850000001;-0.055167999999995;1.0730594
VGZMN6521J;CNN;Hidden;10;val_loss;0.6053764;4.0994666;-4.0461081;0.8132631;-0.132852;2.0243531
VNDSX7504H;LSTM;Hidden;3;acc;-0.82410250000001;0.2412748;-1.7325616;0.1421986;-1.6784745;2.9375952
VNDSX7504H;LSTM;Hidden;3;val_loss;-0.37347680000001;-0.946482;0.8625677;0.8827462;-2.6477261;5.8523592
VNDSX7504H;LSTM;Hidden;5;acc;-3.4355167;3.3768361;-11.587965;-0.0018797999999975;0.80648740000001;-1.4307458
VNDSX7504H;LSTM;Hidden;5;val_loss;-1.238493;2.1147727;-5.3779193;0.9432523;-0.92901689999999;2.9604262
VNDSX7504H;LSTM;Hidden;10;acc;-5.2112551;1.8129667;-12.7980107;-0.2428144;-0.42144209999999;0.44901059999999
VNDSX7504H;LSTM;Hidden;10;val_loss;-1.6536095;1.954957;-5.8954231;-0.2910662;0.39676399999999;-1.217656
WUDNO6374Y;CNN;Hidden;3;acc;0.78756679999999;-0.15524259999999;2.2248204;-0.076309100000003;0.095796000000007;-0.34246569999999
WUDNO6374Y;CNN;Hidden;3;val_loss;0.61818239999999;-1.1192818;3.4957489;-0.1989475;-0.44799499999999;0.3652968
WUDNO6374Y;CNN;Hidden;5;acc;0.479646;3.0780242;-3.110035;0.66981550000001;0.034963300000001;1.3622527
WUDNO6374Y;CNN;Hidden;5;val_loss;0.6793292;2.9162169;-2.4403242;0.4261281;-0.28412680000001;1.2328767
WUDNO6374Y;CNN;Hidden;10;acc;-0.99464620000001;2.570625;-5.7127747;0.11095;-0.16191850000001;0.42617960000001
WUDNO6374Y;CNN;Hidden;10;val_loss;0.6321768;2.9827349;-2.5849209;0.1687943;0.25144329999999;0.091324200000003
WUDNO6374Y;CNN;Hidden;20;acc;-1.6317357;3.1594601;-7.9121659;-0.19429240000001;0.5498431;-1.2024353
WUDNO6374Y;CNN;Hidden;20;val_loss;0.4636268;3.3927603;-3.391618;0.091488699999999;0.93040380000001;-0.9741248
ZCRXC7597G;LSTM;Hidden;3;acc;-1.327549;1.5506624;-4.6168843;-0.00050020000000472;0.041882399999992;0.091324199999988
ZCRXC7597G;LSTM;Hidden;3;val_loss;-2.1459208;2.290259;-7.1206895;-0.87116499999999;0.74493620000001;-2.5038052
ZCRXC7597G;LSTM;Hidden;5;acc;-3.4196197;2.5557793;-10.3855297;-0.072185399999995;-0.043944400000001;0.060882800000002
ZCRXC7597G;LSTM;Hidden;5;val_loss;-2.2257511;2.5135731;-7.5240381;-0.9613075;1.5850684;-3.6149163
ZCRXC7597G;LSTM;Hidden;10;acc;-4.9380014;2.4197654;-13.4525008;-0.4952885;0.6093283;-1.8645358
