FlattenBoW;Flatten;Hidden;3;acc;1.0099552;0.85866489999999;1.3496301;0.55628299999999;2.7302791;-2.9908676
FlattenBoW;Flatten;Hidden;3;val_loss;0.4270114;-1.4519804;3.7849422;0.074880199999996;-0.51677339999999;1.1035008
FlattenBoW;Flatten;Hidden;5;acc;-0.3241474;1.8223046;-2.9654384;-0.188373;0.83420989999999;-1.5220701
FlattenBoW;Flatten;Hidden;5;val_loss;0.39945279999999;0.7595062;0.2461294;0.2483733;-0.1331819;0.91324200000001
FlattenBoW;Flatten;Hidden;10;acc;-1.121578;2.0471032;-5.2485434;0.063096800000011;0.11435929999999;0.030441400000001
FlattenBoW;Flatten;Hidden;10;val_loss;0.38615489999999;2.320548;-2.0902481;0.47233779999999;0.4443404;0.3652968
FlattenGloVe;Flatten;GloVe;3;acc;-0.912987;1.1872895;-3.7445224;0.3857819;3.2734054;-3.9146064
FlattenGloVe;Flatten;GloVe;3;val_loss;-2.6815305;-3.7332248;-0.8913197;-0.2046873;-0.9146525;0.77018030000001
FlattenGloVe;Flatten;GloVe;5;acc;-2.5703803;-1.261136;-4.366134;0.07112579999999;-0.1948483;0.1932319
FlattenGloVe;Flatten;GloVe;5;val_loss;-2.8176531;-2.3030312;-3.3521348;-0.82498559999999;0.72691119999999;-3.2723054
FlattenGloVe;Flatten;GloVe;10;acc;-4.2105981;1.0327649;-10.9860597;1.1046971;1.9901264;-0.0035683999999918
FlattenGloVe;Flatten;GloVe;10;val_loss;-1.5842831;-1.6986556;-1.2483711;0.9990114;-0.14005109999999;2.5615664
