username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
PalermoLibrary;2018-03-28 21:17;2;1;"We love a challenge! #DigitalBreakout #stpatricksday2018 @3rdGrLDRS pic.twitter.com/Fc5XkgWDg9";;@3rdGrLDRS;#DigitalBreakout #stpatricksday2018;"979105150051799040";https://twitter.com/PalermoLibrary/status/979105150051799040
MBazilian;2018-03-28 19:34;1;1;"Our #StPatricksday2018 discussion on joint Irish-US scientific research @USIP is now online: @EPRINews @scienceirel @NSF @UCC @BOGallachoir @payneinstitute @irishmissionun @dfatirl @Irish_Aid https://www. youtube.com/watch?v=fTEzUe 10U0I&t=925s …";;@USIP @EPRINews @scienceirel @NSF @UCC @BOGallachoir @payneinstitute @irishmissionun @dfatirl @Irish_Aid;#StPatricksday2018;"979079239797387265";https://twitter.com/MBazilian/status/979079239797387265
VvVUUVvV;2018-03-28 19:29;0;0;"@CoinPoker_OFF @CoinPoker @CoinPokerHodler * #paymentsdue 0xFD86BF24A6aD7e12004d2f7f1c474Cbf3a767C4b #ןןoןןןɥsɐɥoısıʌ #ןןןןıɥɔıɥɔ #ןןןןןıɥpoq #qnɹɔs . #StPatricksDay2018 #snɔıɟןןןןןןן #ǝsnoןןןןןןןɟ #uoısnɟ . #ןןןןןuv @PokerNews_Live not";;@CoinPoker_OFF @CoinPoker @CoinPokerHodler @PokerNews_Live;#paymentsdue # # # #qn #StPatricksDay2018 #sn # #uo #;"979077970395414529";https://twitter.com/VvVUUVvV/status/979077970395414529
VvVUUVvV;2018-03-28 19:28;0;0;"@CoinPoker_OFF @CoinPoker @CoinPokerHodler * #paymentsdue 0xFD86BF24A6aD7e12004d2f7f1c474Cbf3a767C4b #ןןןןןןɥsɐɥoısıʌ #ןןןןıɥɔıɥɔ #ןןןןןıɥpoq #qnɹɔs . #StPatricksDay2018 #snɔıɟןןןןןןן #ǝsnoןןןןןןןɟ #uoısnɟ . #ןuןןןuv @PokerNews_Live not";;@CoinPoker_OFF @CoinPoker @CoinPokerHodler @PokerNews_Live;#paymentsdue # # # #qn #StPatricksDay2018 #sn # #uo #;"979077776111149056";https://twitter.com/VvVUUVvV/status/979077776111149056
LovelyAnnea;2018-03-28 18:04;0;1;"I was sick asf! #stpatricksday2018 pic.twitter.com/3Y6gitzbAq";;;#stpatricksday2018;"979056537401544705";https://twitter.com/LovelyAnnea/status/979056537401544705
theflashlist;2018-03-28 17:52;0;0;"VIDEO recap of the @DallasStPats parade presented by @dallasmavs and featuring @CW33 , @pepboysauto , @limebike @1061KISSFMDFW , @Raising_Canes , @RISEAdaptive , @theskellig , and more. #StPatricksDay2018 https://www. youtube.com/watch?v=e1ywTo xMDmM …";;@DallasStPats @dallasmavs @CW33 @pepboysauto @limebike @1061KISSFMDFW @Raising_Canes @RISEAdaptive @theskellig;#StPatricksDay2018;"979053544971165696";https://twitter.com/theflashlist/status/979053544971165696
mrssherritilley;2018-03-28 17:40;0;3;"My VIDEO recap of the @DallasStPats parade presented by @dallasmavs and featuring @CW33 , @pepboysauto , @limebike @1061KISSFMDFW , @Raising_Canes , @RISEAdaptive , @theskellig , and more. #StPatricksDay2018 https://www. youtube.com/watch?v=e1ywTo xMDmM …";;@DallasStPats @dallasmavs @CW33 @pepboysauto @limebike @1061KISSFMDFW @Raising_Canes @RISEAdaptive @theskellig;#StPatricksDay2018;"979050596056649729";https://twitter.com/mrssherritilley/status/979050596056649729
angns;2018-03-28 17:35;0;4;"When St Patrick’s Day day drinking goes wrong #beer #stpatricksday2018 #dancingfool #halifax #easthants #callthedentist pic.twitter.com/kxdjpWUqOT";;;#beer #stpatricksday2018 #dancingfool #halifax #easthants #callthedentist;"979049332522586112";https://twitter.com/angns/status/979049332522586112
kiranbaloch17;2018-03-28 17:16;0;0;"Death leaves a heartache no one can heal. Love leaves a memory no one can steal. Daniel Barden was one of twenty-six innocent lives taken on December 14, 2012 at Sandy Hook Elementary in Newtown, CT. #StPatricksDay2018 #StPatricksDay #sandyhookpromise #saysomething pic.twitter.com/UtjfPwRD4F";;;#StPatricksDay2018 #StPatricksDay #sandyhookpromise #saysomething;"979044637661892608";https://twitter.com/kiranbaloch17/status/979044637661892608
LABeatartsmag;2018-03-28 16:00;0;0;"Junkman’s Quire play packed house for St. Patrick’s Day http://www. labeat.ca/index.php?opti on=com_content&view=article&id=5665%3Ajunkmans-quire-play-packed-housemfor-st-patricks-day&catid=1%3Alatest-news&Itemid=50#.Wru8G1yoRis.twitter … #YQL #JunkmansQuire #AverageJoes #StPatricksDay2018";;;# #YQL #JunkmansQuire #AverageJoes #StPatricksDay2018;"979025562495631360";https://twitter.com/LABeatartsmag/status/979025562495631360
LABeatartsmag;2018-03-28 15:46;0;0;"Adequate bring St. Patrick’s Day funk http://www. labeat.ca/index.php?opti on=com_content&view=article&id=5664%3Aadequate-bring-st-patricks-day-funk&catid=1%3Alatest-news&Itemid=50#.Wru4iKktwKY.twitter … #YQL #Adequate #StpatricksDay2018 #OwLAcousticLounge #WHO ?";;;# #YQL #Adequate #StpatricksDay2018 #OwLAcousticLounge #WHO;"979021808677527552";https://twitter.com/LABeatartsmag/status/979021808677527552
LABeatartsmag;2018-03-28 15:39;0;0;"Petunia tests new songs for St. Patrick’s Day http://www. labeat.ca/index.php?opti on=com_content&view=article&id=5663%3Apetunia&catid=1%3Alatest-news&Itemid=50#.Wru3JqQWJyA.twitter … #YQL #Petunia #the Slice #StPatricksday2018";;;# #YQL #Petunia #the #StPatricksday2018;"979020210890878976";https://twitter.com/LABeatartsmag/status/979020210890878976
DrX_ToBeSure;2018-03-28 12:25;0;0;"Anyone else suffer from pin-nesia? Celebrate St Patrick's day all year round with your book of #limericks by Dr X; https:// buff.ly/2IqAsr4 #SaintPatricksDay #StPatricksDay2018 #SaintPatricksDay2018 #StPatricksDay2019 #SaintPatricksDay2019 #Poem #Humour #Funny #CreditCard pic.twitter.com/9PpOGzArW3";;;#limericks #SaintPatricksDay #StPatricksDay2018 #SaintPatricksDay2018 #StPatricksDay2019 #SaintPatricksDay2019 #Poem #Humour #Funny #CreditCard;"978971230119301122";https://twitter.com/DrX_ToBeSure/status/978971230119301122
jamesAjourno;2018-03-28 10:00;0;1;"Check out our gallery of fans of @LiRFC celebrating #StPatricksDay2018 https://www. inyourarea.co.uk/news/london-ir ish-fans-celebrate-at-st-patricks-day-party/ …";;@LiRFC;#StPatricksDay2018;"978934724164046848";https://twitter.com/jamesAjourno/status/978934724164046848
Intolwoods;2018-03-28 05:30;0;3;"Finally celebrated #StPatricksDay2018 wth my drinking buddies!! Drank a lot of #greenbeer . Look my Joy and I are the Irish flag I demonstrated twerking that’s what the Peach is for #bunco #lovemylife pic.twitter.com/omufJkMJ5i";;;#StPatricksDay2018 #greenbeer #bunco #lovemylife;"978867011576123392";https://twitter.com/Intolwoods/status/978867011576123392
SenorChavezU;2018-03-28 04:13;3;1;"market based pricing is key. #Entrepreneurs #Innovation #Teachers #AI #IoT #business #marketing #Engineering #Blockchain #disruptive #tech #StPatricksDay2018";;;#Entrepreneurs #Innovation #Teachers #AI #IoT #business #marketing #Engineering #Blockchain #disruptive #tech #StPatricksDay2018;"978847451330195457";https://twitter.com/SenorChavezU/status/978847451330195457
Sabrina_Mati_;2018-03-28 03:35;0;0;"Goth St. Patrick's Day Makeup Tutorial https:// youtu.be/k22NtN8jA2w Uploaded a new video! Go check it! #makeup #MakeupTutorial #art #goth #StPatricksDay2018 #Greens";;;#makeup #MakeupTutorial #art #goth #StPatricksDay2018 #Greens;"978837930767630336";https://twitter.com/Sabrina_Mati_/status/978837930767630336
TheTrueTrophies;2018-03-28 01:26;0;0;"It's #trophytuesday ! Join @quezmav and @nlenz42 for a brand new #sode ! https:// trophyhusbands.podbean.com/e/episode-101- splenda-daddy/ … #trophyhusbands #StPatricksDay2018 #splendadaddy #podcast #podcasting";;@quezmav @nlenz42;#trophytuesday #sode #trophyhusbands #StPatricksDay2018 #splendadaddy #podcast #podcasting;"978805608819384321";https://twitter.com/TheTrueTrophies/status/978805608819384321
MAHollstein;2018-03-28 00:04;6;0;"#IARTG #ASMSG #PDF1 #StPatricksDay #StPatricksDay2018 End of the Rainbow, An Aggie Underhill St. ... by Michelle Ann Hollstein for $0.99 http:// amzn.to/2p85V9O via @amazon pic.twitter.com/QxNIfXCOtQ";;@amazon;#IARTG #ASMSG #PDF1 #StPatricksDay #StPatricksDay2018;"978784775266643969";https://twitter.com/MAHollstein/status/978784775266643969
Mhollstein;2018-03-27 23:57;3;1;"#IARTG #ASMSG #PDF1 #StPatricksDay #StPatricksDay2018 End of the Rainbow, An Aggie Underhill St. ... by Michelle Ann Hollstein for $0.99 http:// amzn.to/2p85V9O via @amazon pic.twitter.com/Dxh3pS3jQj";;@amazon;#IARTG #ASMSG #PDF1 #StPatricksDay #StPatricksDay2018;"978783013411500032";https://twitter.com/Mhollstein/status/978783013411500032
LarryShort;2018-03-27 23:29;0;0;". @Lyft drivers in more than 15 cities throughout the U.S. gave 2.4 million rides on #StPatricksDay2018 , the single-largest day so far for the rapidly growing #rideshare organization. https:// thehub.lyft.com/blog/2018/3/20 /lyft-does-st-patricks-day …";;@Lyft;#StPatricksDay2018 #rideshare;"978776013613154304";https://twitter.com/LarryShort/status/978776013613154304
BrewNationCa;2018-03-27 23:06;0;1;"We visit John and the staff at Church Key Brewing Company for something a little different. Check it out!! https:// youtu.be/37rnCFDk9Gk #CraftBeer #CraftBrewery #ontarioCraftBeer #beer #reviews #StPatricksDay2018";;;#CraftBeer #CraftBrewery #ontarioCraftBeer #beer #reviews #StPatricksDay2018;"978770146608197632";https://twitter.com/BrewNationCa/status/978770146608197632
Atlas2686;2018-03-27 22:00;0;2;"Don’t forget or latest episode! St Patrick’s day shenanigans in New Orleans, a detailed coffee discussion and a new lighting round! #StPatricksDay2018 #nola #craftbeer #pepperspray #breakup #puke #coffee #lighting #UEFAChampionsLeague #UEFA #concacaf https:// twitter.com/lotdpodcast/st atus/978210210560008193 …";;;#StPatricksDay2018 #nola #craftbeer #pepperspray #breakup #puke #coffee #lighting #UEFAChampionsLeague #UEFA #concacaf;"978753674884407297";https://twitter.com/Atlas2686/status/978753674884407297
ProudMomma52911;2018-03-27 19:32;0;0;"Spent #stpatricksday2018 with my baby boy #latepost #blakerobert #1monthold #preemiebaby … https://www. instagram.com/p/Bg1qlY_nanw/";;;#stpatricksday2018 #latepost #blakerobert #1monthold #preemiebaby;"978716489833484288";https://twitter.com/ProudMomma52911/status/978716489833484288
VvVUUVvV;2018-03-27 19:14;0;0;"@CoinPoker_OFF @CoinPoker @CoinPokerHodler * #paymentsdue 0xFD86BF24A6aD7e12004d2f7f1c474Cbf3a767C4b #ןןןןןןɥsɐɥoısıʌ #ןןןןıɥɔıɥɔ #ןןןןןıɥpoq #qnɹɔs . #StPatricksDay2018 #snɔıɟןןןןןןן #ǝsnoןןןןןןןɟ #uoısnɟ . #ןןןןuv @PokerNews_Live not";;@CoinPoker_OFF @CoinPoker @CoinPokerHodler @PokerNews_Live;#paymentsdue # # # #qn #StPatricksDay2018 #sn # #uo #;"978711812869824512";https://twitter.com/VvVUUVvV/status/978711812869824512
VvVUUVvV;2018-03-27 19:11;0;0;"@CoinPoker_OFF @CoinPoker @CoinPokerHodler * #paymentsdue 0xFD86BF24A6aD7e12004d2f7f1c474Cbf3a767C4b #ןןןןןןɥsɐɥoısıʌ #ןןןןıɥɔıɥɔ #ןןןןןıɥpoq #qnɹɔs . #StPatricksDay2018 #snɔıɟןןןןןןן #ǝsnoןןןןןןןɟ #uoısnɟ . #ןןןןןuv @PokerNews_Live not";;@CoinPoker_OFF @CoinPoker @CoinPokerHodler @PokerNews_Live;#paymentsdue # # # #qn #StPatricksDay2018 #sn # #uo #;"978711180607815682";https://twitter.com/VvVUUVvV/status/978711180607815682
CommunityNS;2018-03-27 19:05;1;7;"Our board member @ammcelrone and communications coordinator @laurajaneyorke took a very chilly dip for @DartmouthCFC on #StPatricksDay2018 ! https:// twitter.com/DartmouthCFC/s tatus/978588586152005633 …";;@ammcelrone @laurajaneyorke @DartmouthCFC;#StPatricksDay2018;"978709517671325696";https://twitter.com/CommunityNS/status/978709517671325696
HiIreland;2018-03-27 18:13;0;2;"#Glenmalure Youth Hostel in #Wicklow during a heavy snowfall during the #StPatricksDay2018 weekend. @TheWicklowWay #WicklowWay @visitwicklow @GlenmalureLodge pic.twitter.com/GGEpodDxyO";;@TheWicklowWay @visitwicklow @GlenmalureLodge;#Glenmalure #Wicklow #StPatricksDay2018 #WicklowWay;"978696403886026752";https://twitter.com/HiIreland/status/978696403886026752
danspapers;2018-03-27 16:18;0;0;"The 56th annual #Montauk Friends of Erin St. Patrick's Day Parade kicked off Sunday with Grand Marshal Kathleen Keller leading the way. http://www. danspapers.com/photos/communi ty/56th-annual-montauk-friends-of-erin-st-patricks-day-parade/?gimg=265571#.WrptuJPwZGM … #StPatricksDay2018 pic.twitter.com/il5UWb7M9P";;;#Montauk # #StPatricksDay2018;"978667529907462144";https://twitter.com/danspapers/status/978667529907462144
CapitolCorn;2018-03-27 13:47;0;0;"After suffering through #StPatricksDay2018 last week with @MrJBeetle I think I might replace country with Irish music as my most hated musical genre.";;@MrJBeetle;#StPatricksDay2018;"978629522152030208";https://twitter.com/CapitolCorn/status/978629522152030208
newcollworc;2018-03-27 13:44;0;3;"We know St Patrick's day has passed but we couldn't let an opportunity like this slip past! Here is House parent Jason giving it his best! #StPatricksDay2018 pic.twitter.com/YTE1ewTHxc";;;#StPatricksDay2018;"978628903462932480";https://twitter.com/newcollworc/status/978628903462932480
AltumHealth;2018-03-27 12:44;0;0;"Its never too late to post St. Patty's Day pictures! Our @AltumHealth Ottawa site joining in on the festivities! #StPatricksDay2018 #AltumHealth pic.twitter.com/wKomp0iWFl";;@AltumHealth;#StPatricksDay2018 #AltumHealth;"978613820489961472";https://twitter.com/AltumHealth/status/978613820489961472
DartmouthCFC;2018-03-27 11:04;10;22;"Thanks @chronicleherald for covering our 1st #Dartmouth Dip 'N Dine #StPatricksDay2018 #BlueNose2018 pic.twitter.com/0ueY9TL6Ss";;@chronicleherald;#Dartmouth #StPatricksDay2018 #BlueNose2018;"978588586152005633";https://twitter.com/DartmouthCFC/status/978588586152005633
Graffiti_Bleu;2018-03-27 10:24;0;0;"Rhythm & Poetry St Patricks Day Benefit. https:// gbleu.com/events/rhythm- poetry-st-patricks-day-benefit/ … #stpatricksday2018 #RhythmNPoetry #Music & #Poetry #Event #Sacramento";;;#stpatricksday2018 #RhythmNPoetry #Music #Poetry #Event #Sacramento;"978578453573316608";https://twitter.com/Graffiti_Bleu/status/978578453573316608
caritosowen;2018-03-27 04:16;0;0;"Laaaaaaaate post. St Patrick’s day! #StPatricksDay2018 #condesa #CDMX pic.twitter.com/LVMq3Tflr4";;;#StPatricksDay2018 #condesa #CDMX;"978485956830547968";https://twitter.com/caritosowen/status/978485956830547968
Brickman_1991;2018-03-27 03:30;0;0;"From the #StPatricksDay2018 show that I played with my band #YesterdaysVillains at #LittleTexas !… https://www. instagram.com/p/Bgz8aWVBzmL/";;;#StPatricksDay2018 #YesterdaysVillains #LittleTexas;"978474373790093312";https://twitter.com/Brickman_1991/status/978474373790093312
Brickman_1991;2018-03-27 03:30;0;0;"From the #StPatricksDay2018 show that I played with my band #YesterdaysVillains at #LittleTexas !… https://www. instagram.com/p/Bgz8WV1hoNV/";;;#StPatricksDay2018 #YesterdaysVillains #LittleTexas;"978474326361034752";https://twitter.com/Brickman_1991/status/978474326361034752
Brickman_1991;2018-03-27 03:30;0;0;"From the #StPatricksDay2018 show that I played with my band #YesterdaysVillains at #LittleTexas !… https://www. instagram.com/p/Bgz8TjrhjJI/";;;#StPatricksDay2018 #YesterdaysVillains #LittleTexas;"978474308547657728";https://twitter.com/Brickman_1991/status/978474308547657728
Brickman_1991;2018-03-27 03:29;0;0;"From the #StPatricksDay2018 show that I played with my band #YesterdaysVillains at #LittleTexas !… https://www. instagram.com/p/Bgz8YBHh1lr/";;;#StPatricksDay2018 #YesterdaysVillains #LittleTexas;"978474135100669952";https://twitter.com/Brickman_1991/status/978474135100669952
johnleesandiego;2018-03-27 03:27;0;4;"just saw the @TheShaugerGroup #StPatricksDay2018 letter to the editor, I'll be publishing it in the morning in @TAPintoNutley and @BloomfieldTAP";;@TheShaugerGroup @TAPintoNutley @BloomfieldTAP;#StPatricksDay2018;"978473472698482688";https://twitter.com/johnleesandiego/status/978473472698482688
ProudMomma52911;2018-03-27 02:58;0;0;"Ready to celebrate #stpatricksday2018 at school with his party #latepost #karteralexander … https://www. instagram.com/p/Bgz4zDlHex-/";;;#stpatricksday2018 #latepost #karteralexander;"978466268150943744";https://twitter.com/ProudMomma52911/status/978466268150943744
jboons34;2018-03-26 23:17;0;1;"New vlog!!! Take a lookie, cookie. #StPatricksDay2018 https:// twitter.com/jboons34/statu s/978408265523449856 …";;;#StPatricksDay2018;"978410560780939265";https://twitter.com/jboons34/status/978410560780939265
ShellyRaihala;2018-03-26 22:33;1;1;"#Video -ette, Of Touring The #Foyer , Of The "1921" #Farmhouse , That's At #OrtingHighway / #Pioneer . Filmed On #StPatricksDay2018 ! The other visitors look like #Ghosts , in it! It was freezing #cold , drafty, & the #realtor said she thinks the #basement is #haunted . She sat in her car. pic.twitter.com/W5hBsazxbW";;;#Video #Foyer #Farmhouse #OrtingHighway #Pioneer #StPatricksDay2018 #Ghosts #cold #realtor #basement #haunted;"978399682740207616";https://twitter.com/ShellyRaihala/status/978399682740207616
Mhollstein;2018-03-26 22:09;2;0;"#IARTG #ASMSG #PDF1 #StPatricksDay #StPatricksDay2018 End of the Rainbow, An Aggie Underhill St. ... by Michelle Ann Hollstein for $0.99 http:// amzn.to/2p85V9O via @amazon pic.twitter.com/Dxh3pS3jQj";;@amazon;#IARTG #ASMSG #PDF1 #StPatricksDay #StPatricksDay2018;"978393640669085697";https://twitter.com/Mhollstein/status/978393640669085697
Happy_Spaceman;2018-03-26 20:26;0;3;"Drew my babies for a St. Patrick's Day theme. #myart #AlRoth #SabrinaRose #AlexandraRoth #StPatricksDay2018 #StPatricksDay #EightLayerInferno #art pic.twitter.com/q1ZqHymKnm";;;#myart #AlRoth #SabrinaRose #AlexandraRoth #StPatricksDay2018 #StPatricksDay #EightLayerInferno #art;"978367501439590401";https://twitter.com/Happy_Spaceman/status/978367501439590401
PigweedCrowhill;2018-03-26 20:12;1;1;"A little belated #StPatricksDay2018 show here, with an Irish story and a review of #Guinness - both draft and extra stout. https://www. youtube.com/watch?v=eDYSgO fldiw …";;;#StPatricksDay2018 #Guinness;"978364084793020418";https://twitter.com/PigweedCrowhill/status/978364084793020418
