username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
williamkozy;2018-03-23 14:07;0;0;"Happy Belated St. Patrick's Day. By like a week. #StPatricksDay #StPaddysDay #StPatricksDay2018 #StPattysDay #SaintPatricksDay #SaintPatrick #SaintPatricksDay2018 #SaintPatricksWeekend @stpatricksfest @StPatricks @StPatricksDay5K @SaintPatrickD17 @stpatsparadeliv @stpatricksdayhh pic.twitter.com/jbW00BeAY4";;@stpatricksfest @StPatricks @StPatricksDay5K @SaintPatrickD17 @stpatsparadeliv @stpatricksdayhh;#StPatricksDay #StPaddysDay #StPatricksDay2018 #StPattysDay #SaintPatricksDay #SaintPatrick #SaintPatricksDay2018 #SaintPatricksWeekend;"977185004353617920";https://twitter.com/williamkozy/status/977185004353617920
GiuliaDotta;2018-03-23 09:55;0;15;"Last Week @dwtsirl ProNumber w/ @riverdance #saintpatricksweekend @Ardmore Studios https://www. instagram.com/p/BgqVXf0gwpo/";;@dwtsirl @riverdance @Ardmore;#saintpatricksweekend;"977121711178076160";https://twitter.com/GiuliaDotta/status/977121711178076160
rafaflobato;2018-03-19 15:35;0;0;"Bank holiday vibes #balcony #ireland #saintpatricksweekend https://www. instagram.com/p/BggpHEyn5Md/";;;#balcony #ireland #saintpatricksweekend;"975757750738317312";https://twitter.com/rafaflobato/status/975757750738317312
N0tSurprised;2018-03-19 04:04;0;0;"My Saint Patty’s Day look #saintpatricksweekend #green #wings #instamakeup #beautiful #gold … https://www. instagram.com/p/BgfaAzHnbYj/";;;#saintpatricksweekend #green #wings #instamakeup #beautiful #gold;"975583825068744704";https://twitter.com/N0tSurprised/status/975583825068744704
industryonadams;2018-03-18 15:12;0;0;"Join us for another magic day at The Industry celebrating St Patrick’s weekend! DJ Bren starts at 1pm! #HourlyGIveAways #FullIrishBreakfast #SaintPatricksWeekend ! pic.twitter.com/HZA6zgQZC0";;;#HourlyGIveAways #FullIrishBreakfast #SaintPatricksWeekend;"975389480751435777";https://twitter.com/industryonadams/status/975389480751435777
TheGoatBar1;2018-03-18 11:22;0;2;"Yes We Are Open & Serving Food!We Have Live Music Tonight With The Amazing Pop Gods From 9 Till Late #saintpatricksweekend #thegoat pic.twitter.com/CYELhb1sWE";;;#saintpatricksweekend #thegoat;"975331656138620928";https://twitter.com/TheGoatBar1/status/975331656138620928
hipppiecolor;2018-03-17 17:53;0;0;"#SaintPatricksDay adventure...being girly and got our nails done. #SaintPatricksWeekend arsinoe2 https://www. instagram.com/p/BgbvSvgFDD5/";;;#SaintPatricksDay #SaintPatricksWeekend;"975067659917197312";https://twitter.com/hipppiecolor/status/975067659917197312
GiuliaDotta;2018-03-16 14:18;0;5;"Heading in to #saintpatricksweekend like @Dublin, Ireland https://www. instagram.com/p/BgYxoNGBhEs/";;@Dublin;#saintpatricksweekend;"974651120458129408";https://twitter.com/GiuliaDotta/status/974651120458129408
MsReallyMe;2018-03-16 11:49;0;0;"Best of The Morning To You beginning Saint Patricks Day Weekend #SaintPatricksWeekend #Bestofthemorning #ErinGoBrah #HappyStPatricks";;;#SaintPatricksWeekend #Bestofthemorning #ErinGoBrah #HappyStPatricks;"974613634713141248";https://twitter.com/MsReallyMe/status/974613634713141248
