username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Davey_H;2018-03-16 18:16;0;0;"@ImJamieBamber #IreVEng on #PaddysDay no less! Will you be able to see it yourself. That’s gonna be a good match. #SixNations #Ireland #IrishRugby #SaintPatrick #PatricksDay #PaddysDayNotPatties lol pic.twitter.com/kKDBhnEFvi";;@ImJamieBamber;#IreVEng #PaddysDay #SixNations #Ireland #IrishRugby #SaintPatrick #PatricksDay #PaddysDayNotPatties;"974710933812580359";https://twitter.com/Davey_H/status/974710933812580359
EllieActivewear;2018-03-16 18:15;0;2;"Who’s ready for St. Patrick’s Day? Check out this green recipe! https://www. ellie.com/blogs/love-ell ie/just-add-spirits-the-skinny-leprechaun-drink … #SaintPatrick #leprechaun #greens #RecipeOfTheDay #juice pic.twitter.com/wmEigxmdWk";;;#SaintPatrick #leprechaun #greens #RecipeOfTheDay #juice;"974710764245168128";https://twitter.com/EllieActivewear/status/974710764245168128
mlnostalgia;2018-03-16 18:13;4;3;"Nice for Easter & St Pats! Check out this Ceramic Celtic Cross see listing details -> http:// crwd.fr/2phxc91 #SaintPatrick #Easter #giftideas #collectible #parents #grandparents #retweet pic.twitter.com/PBgeCCJ5ha";;;#SaintPatrick #Easter #giftideas #collectible #parents #grandparents #retweet;"974710155760881669";https://twitter.com/mlnostalgia/status/974710155760881669
kant_dira_thon;2018-03-16 18:12;0;0;"Bon bah, au final, #SaintPatrick avec @Dreadlionbzh . Cheers mates, bottoms up, let's get shitfaced, see you tomorrow for our walk of shame. https://www. youtube.com/watch?v=Z1hklQ eonVE …";;@Dreadlionbzh;#SaintPatrick;"974710045454807040";https://twitter.com/kant_dira_thon/status/974710045454807040
wefindaway;2018-03-16 18:04;1;0;"We are having such a FUN day here in our Corporate Headquarters in #Dallas , Texas celebrating #SaintPatrick 'sDay with an old fashion potluck! May the luck of the Irish be with you this weekend! #IntrepidUSA #DoTheRightThing #StPatricksDay2018 pic.twitter.com/h6Y2AxrPfJ";;;#Dallas #SaintPatrick #IntrepidUSA #DoTheRightThing #StPatricksDay2018;"974707915855679488";https://twitter.com/wefindaway/status/974707915855679488
Fiorelladiroma;2018-03-16 17:59;14;28;"#SaintPatrick Ready for St Patrick’s Day , Dublin’s biggest festival ? pic.twitter.com/0eRk21KHtZ";;;#SaintPatrick;"974706736228634625";https://twitter.com/Fiorelladiroma/status/974706736228634625
kehireguyomin;2018-03-16 17:56;0;0;"Yeah ! Merci #KRUPS #Prizee #SaintPatrick";;;#KRUPS #Prizee #SaintPatrick;"974706045137358850";https://twitter.com/kehireguyomin/status/974706045137358850
FunPlaceie;2018-03-16 17:55;0;1;"COUNTDOWN TO PADDY'S DAY . DAY 5: Yay!!! It's #SaintPatrick 'sDay tomorrow! . Get your green on from head to toe with one of our SECOND SKIN SUITS. Match it with a green wig for extra freaky festive fun pic.twitter.com/uaUwx8CsQW";;;#SaintPatrick;"974705763800186883";https://twitter.com/FunPlaceie/status/974705763800186883
AddevMaterials;2018-03-16 17:54;0;0;"To all our Milwaukeean and Wisconsinites friends, here's the 2018 guide for Saint Patrick, be safe! #gettingprepared #saintpatrick #milwaukee #wisconsin #guide #irish #event #wisconsin https://www. milwaukeemag.com/milwaukee-st-p atricks-day-guide-2018/ …";;;#gettingprepared #saintpatrick #milwaukee #wisconsin #guide #irish #event #wisconsin;"974705513798696960";https://twitter.com/AddevMaterials/status/974705513798696960
techblavision;2018-03-16 17:40;0;0;"Presenting an #photo blendingapp for #android Image Blender Fusion Free http:// bit.ly/1h34uLr #SaintPatricksDay #SaintPatricks #SaintPatrick #PattysDay #amazing #awesome pic.twitter.com/AsL4x3018t";;;#photo #android #SaintPatricksDay #SaintPatricks #SaintPatrick #PattysDay #amazing #awesome;"974701868491386880";https://twitter.com/techblavision/status/974701868491386880
AmeriGiftBasket;2018-03-16 17:33;0;1;"2 weeks left till Easter http://www. amerigiftbaskets.com/holidays/easte r-gifts.html … & #SaintPatrick is 2morrow #Easter #eggs #Friday #weekend #amerigiftbaskets #pictures #gift #gifts #giftbaskets #Personalized #birthday #chocolate #Graduation #mom #mothers #gourmet #FreeShipping #holidays #Family #corporate #USA pic.twitter.com/8DcEblQphm";;;#SaintPatrick #Easter #eggs #Friday #weekend #amerigiftbaskets #pictures #gift #gifts #giftbaskets #Personalized #birthday #chocolate #Graduation #mom #mothers #gourmet #FreeShipping #holidays #Family #corporate #USA;"974700102756519936";https://twitter.com/AmeriGiftBasket/status/974700102756519936
Byrne15Gary;2018-03-16 17:31;2;5;"I will be raising a glass of @slanewhiskey to #SaintPatrick happy #StPatricksDay #slanedistillery #slaneirishwhiskey #ttot pic.twitter.com/iPpSfnVM1B";;@slanewhiskey;#SaintPatrick #StPatricksDay #slanedistillery #slaneirishwhiskey #ttot;"974699676124565504";https://twitter.com/Byrne15Gary/status/974699676124565504
Stoker21;2018-03-16 17:30;1;2;"No Booze Just Tokes/Pot This is 2018 Trudeau laws No Worries #Ezra #SaintPatrick #Waterloo pic.twitter.com/7IENi1ybC9";;;#Ezra #SaintPatrick #Waterloo;"974699551083892742";https://twitter.com/Stoker21/status/974699551083892742
Stoker21;2018-03-16 17:30;0;0;"No Booze Just Tokes/Pot This is 2018 Trudeau laws No Worries #Ezra #SaintPatrick #Waterloo pic.twitter.com/7IENi1ybC9";;;#Ezra #SaintPatrick #Waterloo;"974699376269516800";https://twitter.com/Stoker21/status/974699376269516800
