username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
GinaAlward;2018-03-30 14:20;1;3;"18 Things You’re Guaranteed to Miss About Ireland http://crwd.fr/2FGv4OW # ireland # dublin # irishliving # irish # stpatricksday";;;# # # # #;"979724948464918528";https://twitter.com/GinaAlward/status/979724948464918528
LizWAssociates;2018-03-30 14:16;0;0;"FREE pint of Guiness - as # stpatricksday offer extended! @ CrestaCourt # Altrincham offering FREE pint with delegate offer fr £25pp. •Tea/Coffee •Rest buffet lunch •Aft Tea/Coffee •Free WiFi • Free Car Parking •Pint of Guiness for conferences in Mar/Apr18. T: 0161 927 7272pic.twitter.com/vY40fSGN5r";;@;# #;"979723934835904512";https://twitter.com/LizWAssociates/status/979723934835904512
ACLSinstitute;2018-03-30 14:01;0;0;"Great story about a local judge who was saved by two heroic # nurses when he collapsed during the recent # StPatricksDay parade: http://ow.ly/uPrd30iZy5o";;;# #;"979720245819723777";https://twitter.com/ACLSinstitute/status/979720245819723777
CCastleView;2018-03-30 13:55;0;0;"10 Things To Do Around Belfast in March With Kids https://is.gd/WL8W2l # easter # europe # stpatricksday # homeschool";;;# # # #;"979718637543149571";https://twitter.com/CCastleView/status/979718637543149571
Rebecca08051979;2018-03-30 13:37;0;0;". @ theouijaladies on # Periscope: Abandoned Hospital investigation Part 1 # StPatricksDay # paranormalhttps://www.pscp.tv/w/bY405TYwMTA5NTN8MWt2SnBXcE52QlZHRbGjvChLrhakbGz6mJ7wwkFzLIMjZCwZ9TP2RXQ_chyr …";;@;# # #;"979714129173790720";https://twitter.com/Rebecca08051979/status/979714129173790720
JeffFoleyPhoto;2018-03-30 13:23;0;0;"# jfp celebrated # stpatricksday by # photographing Jackie and Sean’s # wedding! Yay! Even the # troy… https://www.instagram.com/p/Bg8upkSg1yL/";;;# # # # #;"979710587629268993";https://twitter.com/JeffFoleyPhoto/status/979710587629268993
KingCocaCola;2018-03-30 13:15;3;3;"Looks like we found the treasure at the end of the rainbow. # CocaColaLife # StPatricksDay pic.twitter.com/wr3UYdwDQi";;;# #;"979708634589466625";https://twitter.com/KingCocaCola/status/979708634589466625
BruBeerCity;2018-03-30 12:28;1;3;"PSA, before normal service is resumed on the blog: Thanks to all of you who read my short series on being Irish and drinking beer in Brussels for # StPatricksDay. Those of you who haven't, can start here with my first Guinness experience https://www.beercity.brussels/home/2018/brussels-irish-drinking-guinness-african-brussels …";;;#;"979696872452435968";https://twitter.com/BruBeerCity/status/979696872452435968
stariconsrugby;2018-03-30 11:36;0;1;"Ireland Rugby Union Grand Slam Champions t-shirts for sale with sizes up to 5XL: http://stariconsrugby.spreadshirt.net # ireland # irelandchampions # irish # eire # StPatricksDay # rugbyunited # dublin # belfast # galway # cork # 6Nations2018 # 6Nations # Rugby # ENGvIRE # ENGIRE # englandvireland # GrandSlampic.twitter.com/BwdrT7q0iD";;;# # # # # # # # # # # # # # # # #;"979683657949569024";https://twitter.com/stariconsrugby/status/979683657949569024
sweetpea297;2018-03-30 11:27;0;0;"@ LANGRIA is having great sales up to 72% off! Best time to redecorate your home. Check the sales here: https://goo.gl/Jad1K1 # StPatricksDay # PaddysDay # GlobalGreening # win # giveaway # freebie # LANGRIA # FlashSales";;@;# # # # # # # #;"979681436566523905";https://twitter.com/sweetpea297/status/979681436566523905
Ivan_Borges22;2018-03-30 10:03;0;0;"St. Patricks Day with my friends! # stpatricksday # saintpatricksday # st # saint # patricks # day… https://www.instagram.com/p/Bg8XwxDheyC/";;;# # # # # #;"979660253494169601";https://twitter.com/Ivan_Borges22/status/979660253494169601
joyandjourney;2018-03-30 09:29;0;0;"Celebrating St. Patrick's Day in South America at Wild Rover La Paz https://joyandjourney.com/?p=5300 # holiday # lapaz # stpatricksday";;;# # #;"979651800814014464";https://twitter.com/joyandjourney/status/979651800814014464
Shrinkie_Dink;2018-03-30 09:16;0;0;"Everyone loves an Irish girl! # NewProfilePic # StPatricksDay pic.twitter.com/IKii6Ys6TF";;;# #;"979648528921387008";https://twitter.com/Shrinkie_Dink/status/979648528921387008
donna_vb;2018-03-30 07:22;0;0;"Tube stop bar crawl on # StPatricksDay # Angel # Bank # DressingUp… https://www.instagram.com/p/Bg8FZikgHW1ALeUe0rBKNIFyraEkQnLRFmnVNU0/ …";;;# # # #;"979619880235278338";https://twitter.com/donna_vb/status/979619880235278338
evymda;2018-03-30 07:07;0;0;"@ LANGRIA is having great sales up to 72% off! Best time to redecorate your home. Check the sales here: https://goo.gl/Jad1K1 # StPatricksDay # PaddysDay # GlobalGreening # win # giveaway # freebie # LANGRIA # FlashSales";;@;# # # # # # # #;"979616016035655680";https://twitter.com/evymda/status/979616016035655680
ShirleenMojica;2018-03-30 07:00;0;0;"This countdown needs to go faster # tbt # chicago # twoweeksago # stpatricksday # husband # loveyou… https://www.instagram.com/p/Bg8C6l2FHOF/";;;# # # # # #;"979614410225475584";https://twitter.com/ShirleenMojica/status/979614410225475584
mikebaldeagle;2018-03-30 06:14;0;0;"@ LANGRIA is having great sales up to 72% off! Best time to redecorate your home. Check the sales here: https://goo.gl/Jad1K1 # StPatricksDay # PaddysDay # GlobalGreening # win # giveaway # freebie # LANGRIA # FlashSales";;@;# # # # # # # #;"979602733786435586";https://twitter.com/mikebaldeagle/status/979602733786435586
FreakiAD;2018-03-30 05:24;1;3;"Good news. There are still some snakes left. To celebrate St Patrick’s Day, Audi playfully suggests with the image of a serpent like road slithering through the Irish countryside. Print by: @ chemistrylab for @ Audi # FreakiAD # Advertising # Advertisement # GoodFriday # StPatricksDay pic.twitter.com/ew78wsFhzi";;@ @;# # # # #;"979590158247804928";https://twitter.com/FreakiAD/status/979590158247804928
KihimaMariJane;2018-03-30 05:22;11;22;"CAUTION: YOU WILL GET ADDICTED Now Feel The Urge To Pay N Stroke! No Playing Till Your Paying Acc:9318 0549 Sc:20 76 92 Acc Name:K Mari # Findom # Finsub # cashslave # moneyslave # humanatm # Chastity # StPatricksDay # UK # FinancialDomination # ukfinestfeet # femdom # skypepic.twitter.com/fy7MtyYS8r";;;# # # # # # # # # # # #;"979589752256126976";https://twitter.com/KihimaMariJane/status/979589752256126976
Guccatae;2018-03-30 04:50;0;0;"@ LANGRIA is having great sales up to 72% off! Best time to redecorate your home. Check the sales here: https://goo.gl/Jad1K1 # StPatricksDay # PaddysDay # GlobalGreening # win # giveaway # freebie # LANGRIA # FlashSales";;@;# # # # # # # #;"979581675972775936";https://twitter.com/Guccatae/status/979581675972775936
rachelrockstar;2018-03-30 04:21;0;1;"Spotted this beaut while kinda day drunk on St Pats. # detroit # streetart # green # stpatricksday… https://www.instagram.com/p/Bg7wsWbgrX7/";;;# # # #;"979574347991003136";https://twitter.com/rachelrockstar/status/979574347991003136
m1ch3113lee;2018-03-30 03:42;0;0;"@ LANGRIA is having great sales up to 72% off! Best time to redecorate your home. Check the sales here: https://goo.gl/Jad1K1 # StPatricksDay # PaddysDay # GlobalGreening # win # giveaway # freebie # LANGRIA # FlashSales";;@;# # # # # # # #;"979564558938529792";https://twitter.com/m1ch3113lee/status/979564558938529792
neweasyrecipes;2018-03-30 02:59;0;0;"How to make Homemade Rainbow Shamrock Chips. Crispy, crunchy, salty, and irresistible! # StPatricksDay # StPatricksDayRecipes http://goo.gl/ZNdqzN pic.twitter.com/Z3XwU5amon";;;# #;"979553563557810176";https://twitter.com/neweasyrecipes/status/979553563557810176
WanderCity;2018-03-30 02:00;0;0;"We had a blast # celebrating # StPatricksDay on the # UpperWestSide, and our # Guinness went to a good cause! Here's why: http://bit.ly/2pvsB34 pic.twitter.com/J5G3DInvMv";;;# # # #;"979538708348026880";https://twitter.com/WanderCity/status/979538708348026880
cocktails_onme;2018-03-30 01:49;0;2;"Throwing it back to St.Patricks Day! @ 255TapasLounge # diageorep # Crownroyal # apple # love # tweet # follow # StPatricksDay # memories # friends # shots # drinks # atlanta # barcrawlpic.twitter.com/0UBaBlHj34";;@;# # # # # # # # # # # # #;"979535991177469953";https://twitter.com/cocktails_onme/status/979535991177469953
OKOldKinderhook;2018-03-30 01:37;0;0;"Snow frames the stone wall like a sandwich http://bit.ly/1jTqXhc # StPatricksDay # Maryland";;;# #;"979532921747931136";https://twitter.com/OKOldKinderhook/status/979532921747931136
OKOldKinderhook;2018-03-30 01:33;0;0;"Maybe they're too close together to ski ;) http://bit.ly/1iAGnbw # snow # StPatricksDay";;;# #;"979531944408084480";https://twitter.com/OKOldKinderhook/status/979531944408084480
banana_countree;2018-03-30 01:31;0;0;"Hang one guys! We're almost ready # BananaCountree # BananaBeer # StPatricksday https://www.instagram.com/p/Bg7c79zBcn8/";;;# # #;"979531427304927232";https://twitter.com/banana_countree/status/979531427304927232
turkphotos;2018-03-30 00:58;0;3;"# tbt to Lucky Festival # turkphotos # lucky # stpatricksday https://ift.tt/2Go5mPJ pic.twitter.com/parS6qd6gR";;;# # # #;"979523241973813248";https://twitter.com/turkphotos/status/979523241973813248
alxndrmo;2018-03-30 00:53;0;1;"Damn @ nbcsnl trying to make up for # BlackHistoryMonth & # StPatricksDay in two consecutive weeks @ sowflohooper @ MattyJollie @ ben_tanner @tamspants";;@ @ @ @ @tamspants;# #;"979522079874867201";https://twitter.com/alxndrmo/status/979522079874867201
realcanberra;2018-03-30 00:47;0;0;"# StPatricksDay leftovers?";;;#;"979520517647421440";https://twitter.com/realcanberra/status/979520517647421440
marcgunnmusic;2018-03-30 00:45;0;1;"HUGE THANKS to the great Jesse Ferguson, Bard of Cornwall. He made a video promoting this year’s # StpatricksDay special with 17 Free Celtic MP3s. Check out the video and follow his awesome music. https://youtu.be/NAHH7tDhUBg # irishmusic # irishdrinkingsongs";;;# # #;"979519846001053698";https://twitter.com/marcgunnmusic/status/979519846001053698
LunaOnTheInside;2018-03-30 00:42;0;0;"Damn... I missed # TheLuckoftheIrish # StPatricksDay @ Omundson";;@;# #;"979519159943028737";https://twitter.com/LunaOnTheInside/status/979519159943028737
DSLeandra;2018-03-30 00:37;1;2;"Can you believe it's already the end of March? Well, here's an outfit shared by user Pink to showcase the festive appreciation for the time being! # DesignersSociety # DS # March # Green # Luck # Lucky # StPatrick # StPatricksDay # Irish # Clover # Spring # Fashion # Beauty # Style # Trendspic.twitter.com/BZuyg9Ol7C";;;# # # # # # # # # # # # # # #;"979517854771970048";https://twitter.com/DSLeandra/status/979517854771970048
Panduhtory;2018-03-30 00:00;0;2;"# tbt and # wce at # stpatricksday in a dirty town called # hollywood. Year of confidence # YAS https://www.instagram.com/p/Bg7SyDdHbaj/";;;# # # # #;"979508590686781440";https://twitter.com/Panduhtory/status/979508590686781440
KristineAz;2018-03-29 23:56;0;0;"Mailed # StPatricksDay cards on 3/12. Took them to @ USPS @ USPSHelp to mail them. They JUST ARRIVED. Worse? Mailed on 3/1 to Australia & it got there LATE but three days before US addresses. WTF # USPS?!?! This isn't first time!!pic.twitter.com/0Jj4zcmBXv";;@ @;# #;"979507553611628544";https://twitter.com/KristineAz/status/979507553611628544
