username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Lensmen_Visual;2017-03-30 16:21;0;1;"You might be in the Parade @ TourismIreland # StPatricksDay @ stpatricksfest # PaddysDay # LoveDublin @ VisitDublinhttps://vimeo.com/210776786?ref=tw-share …";;@ @ @;# # #;"847484013249941506";https://twitter.com/Lensmen_Visual/status/847484013249941506
libertiesdublin;2017-03-30 13:52;3;4;"All the Fun of the Fair: highlights recent @ TeelingWhiskey Spirit of Dublin Craft Fair as part of @ stpatricksfest https://vimeo.com/210575601";;@ @;;"847446335808692224";https://twitter.com/libertiesdublin/status/847446335808692224
AntheaLacchia;2017-03-29 21:14;0;3;"congrats # Geonerds # Geologyrocks!!";;;# #;"847195267015290881";https://twitter.com/AntheaLacchia/status/847195267015290881
sunshinetrupain;2017-03-29 18:45;0;1;"GREAT PIC";;;;"847157813583470592";https://twitter.com/sunshinetrupain/status/847157813583470592
Spellerman;2017-03-29 16:18;0;0;"Lovely prize up for grabs over at @ stpatricksfest - Download the app & upload your photos to enter! # StPatricksFest # WishICouldWin https://twitter.com/stpatricksfest/status/847118836964970496 …";;@;# #;"847120735436976130";https://twitter.com/Spellerman/status/847120735436976130
stpatricksfest;2017-03-29 16:10;13;17;"Don't forget to enter our # StPatricksFest photo competition with @ FujifilmEU. Last chance to enter is Fri Mar 31st: http://www.stpatricksfestival.ie/connect/entry/festival_phototography_competition1 …pic.twitter.com/vmN5YtH5zG";;@;#;"847118836964970496";https://twitter.com/stpatricksfest/status/847118836964970496
stpatricksfest;2017-03-29 16:03;4;6;"Really nice line-up of events taking place on Easter Monday. # CruinniúNaCásca # CreativeIrelandhttps://twitter.com/creativeirl/status/847105554766073858 …";;;# #;"847117057271513089";https://twitter.com/stpatricksfest/status/847117057271513089
pap_fani;2017-03-29 11:14;0;2;"I think you should!!";;;;"847044256816644096";https://twitter.com/pap_fani/status/847044256816644096
Q102FeelGood;2017-03-29 10:27;0;1;"Well done everyone !!";;;;"847032522798174208";https://twitter.com/Q102FeelGood/status/847032522798174208
alexrussell290;2017-03-29 10:06;0;3;"@ iCRAGcentre Can we add this to our # progressreports?";;@;#;"847027132459077632";https://twitter.com/alexrussell290/status/847027132459077632
alexrussell290;2017-03-29 10:05;2;5;"Go team # Geonerds we won! # treasurehunt # geologistsrock http://www.stpatricksfestival.ie/connect/entry/treasure_hunt_2017_winners … @ aileendoran1 @ RoisinKyne @ stpatricksfest @Q102MoreMusic";;@ @ @ @Q102MoreMusic;# # #;"847026963004960769";https://twitter.com/alexrussell290/status/847026963004960769
