username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
MattPaige96;2018-02-13 19:30;0;0;"ISSA MOVIE # SneakPeek # RealRap # SaveRap # MiniSeries # HipHop # Zulu # NewOrleans # MardiGras # movie… https://www.instagram.com/p/BfJgoXyBEzk/";;;# # # # # # # # #;"963495667325812736";https://twitter.com/MattPaige96/status/963495667325812736
Juels_Jackson;2018-02-13 19:26;0;0;"Indians # mardigras @New Orleans, Louisiana https://www.instagram.com/p/BfJYssiAA0n/";;@New;#;"963494691470749698";https://twitter.com/Juels_Jackson/status/963494691470749698
Juels_Jackson;2018-02-13 19:26;0;0;"# MardiGras # indian @New Orleans, Louisiana https://www.instagram.com/p/BfJY9NSAfDL/";;@New;# #;"963494482380492801";https://twitter.com/Juels_Jackson/status/963494482380492801
SammiiJo_;2018-02-13 19:25;0;0;"Happy # mardigras ...... @Mardi Gras on Bourbon Street https://www.instagram.com/p/BfJgV3iATp-/";;@Mardi;#;"963494454333198338";https://twitter.com/SammiiJo_/status/963494454333198338
DickJonesBurlyQ;2018-02-13 19:24;0;0;"I got a coconut! # zululove # kreweofzulu # zulusocialaidandpleasureclub # mardigras2018 # mardigras… https://www.instagram.com/p/BfJgQvyFaQG/";;;# # # # #;"963494139223527424";https://twitter.com/DickJonesBurlyQ/status/963494139223527424
mariacelis;2018-02-13 19:22;0;0;"Rolling hard on the balcony with T. # mardigras # carnival # marginy @R Bar New Orleans https://www.instagram.com/p/BfJgBFIlrZp/";;@R;# # #;"963493600188358658";https://twitter.com/mariacelis/status/963493600188358658
YoungStunna_LJ;2018-02-13 19:12;0;0;"As we wait for the memories to be made # NOLA # MARDIGRAS @New Orleans, Louisiana https://www.instagram.com/p/BfJe2ChFo8M/";;@New;# #;"963491016572628992";https://twitter.com/YoungStunna_LJ/status/963491016572628992
INFAMOUS_RJK;2018-02-13 19:09;0;1;"You know, because today is # MardiGras. ...and tomorrow is VALENTINE'S… https://www.instagram.com/p/BfJeenPlnL1/";;;#;"963490217842892800";https://twitter.com/INFAMOUS_RJK/status/963490217842892800
EthanW87;2018-02-13 19:07;0;0;"Testing the time it takes Instagram to transition a video to 1080p 60fps # nola # mardigras… https://www.instagram.com/p/BfJd1X0jIca/";;;# #;"963489845208371201";https://twitter.com/EthanW87/status/963489845208371201
monicarharris;2018-02-13 19:02;0;0;"WE OUCHEA # mardigras2018 # mardigras # friends # followyournola # selfie @French Market (New… https://www.instagram.com/p/BfJdosWDdwW/";;@French;# # # # #;"963488535838887936";https://twitter.com/monicarharris/status/963488535838887936
INFAMOUS_RJK;2018-02-13 18:59;0;1;"DID SOMEONE SAY THAT LADIES WILL BE SHOWING THEIR BOOBIES!?!! # MardiGras… https://www.instagram.com/p/BfJdb3UF6JK/";;;#;"963487917233573888";https://twitter.com/INFAMOUS_RJK/status/963487917233573888
ShawnMeow;2018-02-13 18:56;0;0;"Traffic. Happy # MardiGras! # NOLA # FrenchQuarter @French Quarter - CBD, New Orleans, Louisiana https://www.instagram.com/p/BfJdAYTnJqM/";;@French;# # #;"963486981954134017";https://twitter.com/ShawnMeow/status/963486981954134017
kittenonthekeys;2018-02-13 18:47;0;0;"# frenchquarter # neworleans # mardigras # nippleglitter # louisiana @New Orleans, Louisiana https://www.instagram.com/p/BfJcBOKnm10/";;@New;# # # # #;"963484818464915457";https://twitter.com/kittenonthekeys/status/963484818464915457
WillieMaesNOLA;2018-02-13 18:46;1;2;"Happy # MardiGras! The weather is perfect. We hope everyone is having a safe and fun day. … https://www.instagram.com/p/BfJb4hAhWTp/";;;#;"963484515862753280";https://twitter.com/WillieMaesNOLA/status/963484515862753280
brennanlucia;2018-02-13 18:45;5;9;"Even these guys showed up for # MardiGras! @Bywater, New Orleans https://www.instagram.com/p/BfJbMstnjEp/";;@Bywater;#;"963484172865228801";https://twitter.com/brennanlucia/status/963484172865228801
snappylifestyle;2018-02-13 18:37;0;0;"Nola Life # mardigras # nolavibes @New Orleans, Louisiana https://www.instagram.com/p/BfJa4b0hz1q/";;@New;# #;"963482317326094338";https://twitter.com/snappylifestyle/status/963482317326094338
joshraj9;2018-02-13 18:30;0;0;"Our awesome # MardiGras Costumes! @Mardi Gras on Bourbon Street https://www.instagram.com/p/BfJaCqQgRSQ/";;@Mardi;#;"963480452358078464";https://twitter.com/joshraj9/status/963480452358078464
djladyshay;2018-02-13 18:21;0;0;"Just touch down our # kittygang # girlstrip to # nola # mardigras # fattuesday @Louis Armstrong New… https://www.instagram.com/p/BfJZEDADPl2/";;@Louis;# # # # #;"963478311581114368";https://twitter.com/djladyshay/status/963478311581114368
anyssa324;2018-02-13 18:02;0;0;"A perfect bloody Maria to start # mardigras off right. # bloodymaria # fattuesday # happy # spicy @… https://www.instagram.com/p/BfJW1qmgbCj/";;@;# # # # #;"963473412248260613";https://twitter.com/anyssa324/status/963473412248260613
DjSlab1;2018-02-13 18:00;0;1;"# Zulu # mardigras @New Orleans, Louisiana https://www.instagram.com/p/BfJWlsmB8QV/";;@New;# #;"963472877516451840";https://twitter.com/DjSlab1/status/963472877516451840
Sher_Michelle_;2018-02-13 17:58;0;0;"Ya never know who you’ll see at the Mardi Gras! # nola # mardigras @… https://www.instagram.com/p/BfJWbl1Huu0WS1JelGWPSgzhTxwlc86Uga1jwA0/ …";;@;# #;"963472522145648645";https://twitter.com/Sher_Michelle_/status/963472522145648645
MikeontheMicTV;2018-02-13 17:58;0;1;"Everywhere else it’s just Tuesday. # happymardigras # mardigras # metrygras # onlylouisiana… https://www.instagram.com/p/BfJWbIDADod/";;;# # # #;"963472507520081921";https://twitter.com/MikeontheMicTV/status/963472507520081921
deepfriedfit;2018-02-13 17:55;0;2;"{SWIPE LEFT} Cant believe it’s already been a year since I experienced # MardiGras in New… https://www.instagram.com/p/BfJWEP1nNsa/";;;#;"963471717808029696";https://twitter.com/deepfriedfit/status/963471717808029696
SoLikeWOW;2018-02-13 17:55;0;0;"# Laced # IDoThis # Zulu # MardiGras @New Orleans, Louisiana https://www.instagram.com/p/BfJWCZ9Hfki/";;@New;# # # #;"963471691023306755";https://twitter.com/SoLikeWOW/status/963471691023306755
nunu10000;2018-02-13 17:47;0;0;"# political # mardigras # costume: # nuclear ICBMs exchanged between # donald 'my button is bigger… https://www.instagram.com/p/BfJVLa_BJ2y/";;;# # # # #;"963469766043238401";https://twitter.com/nunu10000/status/963469766043238401
mariacelis;2018-02-13 17:44;0;0;"Hail the # stanthonyramblers # mardigras # carnival # 7thward # treme @Sidney's Saloon https://www.instagram.com/p/BfJUyEfFepE/";;@Sidney;# # # # #;"963468893980446721";https://twitter.com/mariacelis/status/963468893980446721
AParajon;2018-02-13 17:44;0;0;"Let the good times roll. Happy Fat Tuesday. # mardigras @New Orleans, Louisiana https://www.instagram.com/p/BfJUve1DSCN/";;@New;#;"963468813198151681";https://twitter.com/AParajon/status/963468813198151681
williamredo;2018-02-13 17:43;0;2;"Lundi Gras with the bros!!! # nola # mardigras # lundigras # orpheus # bourbon # canal # nola @Canal… https://www.instagram.com/p/BfJUt-CnyYH/";;@Canal;# # # # # # #;"963468748849106949";https://twitter.com/williamredo/status/963468748849106949
warddavide;2018-02-13 17:36;0;0;"purple # promove by @ gingercinnamons on # mardigras @Big Daddy's Bar https://www.instagram.com/p/BfJT2L7Fbkp/";;@ @Big;# #;"963466827388071936";https://twitter.com/warddavide/status/963466827388071936
MackMaineeeee;2018-02-13 17:33;0;0;"# LondynDene enjoying # ZULU # MardiGras # Nola @St Charles Parade Route https://www.instagram.com/p/BfJTkeNFRAI/";;@St;# # # #;"963466230291140609";https://twitter.com/MackMaineeeee/status/963466230291140609
flossinjen;2018-02-13 17:31;0;0;"Enjoying our first time at Mardi Gras on Fat Tuesday! # mardigras # zulu # beads @Mardi Gras… https://www.instagram.com/p/BfJTQYOHlSG/";;@Mardi;# # #;"963465545822670848";https://twitter.com/flossinjen/status/963465545822670848
lekabu;2018-02-13 17:27;0;0;"ST ANNE # mardigras # fattuesday @Who Dat Coffee Cafe LLC https://www.instagram.com/p/BfJSXS-HrMX/";;@Who;# #;"963464639605559298";https://twitter.com/lekabu/status/963464639605559298
davempknight;2018-02-13 17:24;0;0;"# mardigras # beads # party @New Orleans, Louisiana https://www.instagram.com/p/BfJSdQwnDX3/";;@New;# # #;"963463783158075392";https://twitter.com/davempknight/status/963463783158075392
hollyclegg;2018-02-13 17:21;0;0;"Ever wonder the history of # MardiGras # kingcake ?! Well here ya go! Check out the story… https://www.instagram.com/p/BfJSJBwlx3X/";;;# #;"963463081996275712";https://twitter.com/hollyclegg/status/963463081996275712
mariacelis;2018-02-13 17:21;0;0;"Hail the St. Anthony Ramblers! # mardigras # carnival # 7thward # treme @Sidney's Saloon https://www.instagram.com/p/BfJR1xTl3Xs/";;@Sidney;# # # #;"963463031605940224";https://twitter.com/mariacelis/status/963463031605940224
1ovelevate;2018-02-13 17:18;0;0;"Happy # MardiGras from # CanalStreet # Bucketlist # NOLA # culture… https://www.instagram.com/p/BfJRhTWn_CIyTbK5e0q_fMzWZ034c4S_WzrWc80/ …";;;# # # # #;"963462512602697732";https://twitter.com/1ovelevate/status/963462512602697732
ccthestar;2018-02-13 17:16;0;0;"Being a sinner in the city of Saints... # MardiGras # NOLA @Mardi Gras on Bourbon… https://www.instagram.com/p/BfJRit5nhFs/";;@Mardi;# #;"963461819091185664";https://twitter.com/ccthestar/status/963461819091185664
KingMufasa32;2018-02-13 17:14;0;0;"Throw Us Some Tips # mardigras #2018 @FrenchQuarter NewOrleans https://www.instagram.com/p/BfJRUY9leZI/";;@FrenchQuarter;# #2018;"963461276017061889";https://twitter.com/KingMufasa32/status/963461276017061889
ByLukeJohnson;2018-02-13 17:06;0;8;"Happy # MardiGras @New Orleans, Louisiana https://www.instagram.com/p/BfJQaDKBi8z/";;@New;#;"963459270439182336";https://twitter.com/ByLukeJohnson/status/963459270439182336
mariacelis;2018-02-13 17:04;0;0;"Nina's homage to the Eagles. I mean with the talons. # bellanina # mardigras # carnival # 7thward… https://www.instagram.com/p/BfJQO4LlPcB/";;;# # # #;"963458888526901248";https://twitter.com/mariacelis/status/963458888526901248
BayouHotWings;2018-02-13 17:04;0;1;"Happy Mardi Gras!! Open all day or until we run out of wings! see y’all soon! # mardigras… https://www.instagram.com/p/BfJQMVghzJ_/";;;#;"963458807300083712";https://twitter.com/BayouHotWings/status/963458807300083712
monicarharris;2018-02-13 16:58;0;0;"Let the Fat Tuesday games begin! May the odds be ever in your favor # mardigras # mardigras2018… https://www.instagram.com/p/BfJOYncjZLn/";;;# #;"963457349997531137";https://twitter.com/monicarharris/status/963457349997531137
militant_marker;2018-02-13 16:57;0;0;"Saint Anne’s ready! # KreweOfMahem # MardiGras # MardiGras2018 # NewOrleans # Nola # drinkwell… https://www.instagram.com/p/BfJPZJ6A2I6/";;;# # # # # #;"963457038524313601";https://twitter.com/militant_marker/status/963457038524313601
nunu10000;2018-02-13 16:54;0;0;"# mardigras # costume: # tidepods on # parade @St Charles Parade Route https://www.instagram.com/p/BfJPF6zBl5E/";;@St;# # # #;"963456384200298497";https://twitter.com/nunu10000/status/963456384200298497
mariacelis;2018-02-13 16:53;0;0;"J'adore these two! # mardigras # carnival # 7thward # treme @Sidney's Saloon https://www.instagram.com/p/BfJO8kOl9Bs/";;@Sidney;# # # #;"963456051461967874";https://twitter.com/mariacelis/status/963456051461967874
nunu10000;2018-02-13 16:48;0;0;"# political # mardigras # costume: Miss # shitholecountry @St Charles Parade Route https://www.instagram.com/p/BfJOYU2hm_6/";;@St;# # # #;"963454817870983169";https://twitter.com/nunu10000/status/963454817870983169
tinilatini;2018-02-13 16:44;0;0;"# mardigras (flair by @kelseycampion @New Orleans, Louisiana https://www.instagram.com/p/BfJNWFMB6n9/";;@kelseycampion @New;#;"963453927600656386";https://twitter.com/tinilatini/status/963453927600656386
mariacelis;2018-02-13 16:42;0;0;"It's not Mardi Gras at my local without Ninotchka! # bellanina # mardigras # carnival # 7thward… https://www.instagram.com/p/BfJNqL8FX-l/";;;# # # #;"963453224589111296";https://twitter.com/mariacelis/status/963453224589111296
zephyrs77;2018-02-13 16:38;0;0;"Happy # mardigras @Krewe of Argus, Elks of Jefferson, and Jefferson https://www.instagram.com/p/BfJNPLehylq6Czfaht8gC99xMGM1REgmb-5XIE0/ …";;@Krewe;#;"963452308636958721";https://twitter.com/zephyrs77/status/963452308636958721
vide234;2018-02-13 16:38;0;0;"Happy Mardi Gras y'all! # MardiGras # MardiGras2018 # MadHatter… https://www.instagram.com/p/BfJNNvwDBPirIStbQHCmHX8X7SDaek4C5-Kv180/ …";;;# # #;"963452246662041600";https://twitter.com/vide234/status/963452246662041600
Vaughn_Hikari;2018-02-13 16:36;0;3;"Zulu is pretty lit this year. # mardigras # mardigras2017 # zulu # zulu2017 @St Charles Parade Route https://www.instagram.com/p/BfJM-jjF2ra/";;@St;# # # #;"963451731375022083";https://twitter.com/Vaughn_Hikari/status/963451731375022083
IamFischer;2018-02-13 16:33;0;0;"Happy # mardigras y'all @Bourbon Street, French District https://www.instagram.com/p/BfJMqxcBdqjpz_vY04vlcgzgmwc78wnk_3lBVU0/ …";;@Bourbon;#;"963451079353565185";https://twitter.com/IamFischer/status/963451079353565185
mariacelis;2018-02-13 16:32;0;0;"Happy # MardiGras from the # 7thward # treme # nola # carnival @Sidney's Saloon https://www.instagram.com/p/BfJMfygF6v1/";;@Sidney;# # # # #;"963450896066609154";https://twitter.com/mariacelis/status/963450896066609154
tastytreatnola;2018-02-13 16:30;0;0;"THIS IS NOW ORLEANS & GALVEZ # tastytreatrestaurant # nolarestaurant # foodtrucks # mardigras… https://www.instagram.com/p/BfJMRton-Fe/";;;# # # #;"963450194351271936";https://twitter.com/tastytreatnola/status/963450194351271936
absolutrunnr;2018-02-13 16:28;0;0;"Happy Mardi Gras! @ visitneworleans @ nolanews # mardigras @Sheraton New Orleans Hotel https://www.instagram.com/p/BfJMI9nj07x/";;@ @ @Sheraton;#;"963449904097120256";https://twitter.com/absolutrunnr/status/963449904097120256
lvartmom;2018-02-13 16:28;0;0;"Happy # MardiGras! Jazz music playing in the studio and missing and celebrating friends and… https://www.instagram.com/p/BfJLkTQhFVy/";;;#;"963449701130473473";https://twitter.com/lvartmom/status/963449701130473473
