username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
YNOT_Have_Fun;2017-03-17 00:42;0;0;"Green Beer, Corned Beef, Irish Whiskey, and Karaoke...ya I think I know where to Celebrate the # St. # Patricks... http://fb.me/HjEpjADr";;;# #;"842536641730236416";https://twitter.com/YNOT_Have_Fun/status/842536641730236416
IamSWaGodKing;2017-03-17 00:09;0;0;"Have a # Formidable # Friday and # St. # Patricks # Day # Peace and # Love # IAm # Fire # SWaGKing ★¥£$★$₭¥£$★$₭★★$₭★ https://plus.google.com/collection/cT7-PE?_utm_source=199-1-1 …";;;# # # # # # # # # #;"842528353043275777";https://twitter.com/IamSWaGodKing/status/842528353043275777
Ak_Interactive;2017-03-16 19:10;2;2;"St' # Patricks DISCOUNT From # TODAY (20:00h) to # SUNDAY 19th (0:00h g.m.t+1): on all products in http://www.ak-interative.com  :)pic.twitter.com/CrgrwPeQJt";;;# # #;"842453034647076864";https://twitter.com/Ak_Interactive/status/842453034647076864
Bak2BakMedia;2017-03-16 18:35;0;0;"Here is some # St # Patricks # Day # glamour "Paddy's revenge" # STEVE # MAC , It' s the way you tell themhttps://www.youtube.com/watch?v=IlNT3dtZ9mE …";;;# # # # # #;"842444173965942785";https://twitter.com/Bak2BakMedia/status/842444173965942785
Bak2BakMedia;2017-03-16 15:38;0;0;"Today' s # country # film slot, because it is # St # Patricks # Day tomorrow , just had to behttps://www.youtube.com/watch?v=Fno7vIxIuuE …";;;# # # # #;"842399781678923777";https://twitter.com/Bak2BakMedia/status/842399781678923777
TommysJerky1;2017-03-16 14:16;0;0;"# Samples are # cut. # Doors are # open get you high in Protein low in carb for the # parade # tomorrow. Don't go # hungry . # St. # Patricks # Day.";;;# # # # # # # # # #;"842379003784765440";https://twitter.com/TommysJerky1/status/842379003784765440
Bak2BakMedia;2017-03-16 10:42;0;0;"# Djs Keep your eyes open today, I just may give some more hints for your # St # Patricks # Day set tomorrow.";;;# # # #;"842325153392525312";https://twitter.com/Bak2BakMedia/status/842325153392525312
ciaobucarest;2017-03-16 09:00;0;0;"Sold # saintpatricksday # patrick # patricks # day # sanpatrizio # irish # stones # yournameonstones # ireland # party # intern…https://lnkd.in/dxxNh8G";;;# # # # # # # # # # #;"842299518695702528";https://twitter.com/ciaobucarest/status/842299518695702528
yourtrip2day;2017-03-16 08:54;0;0;"# RYANAIR ST # PATRICKS SALE! GET THERE AND BOOK # FLIGHTS FROM 9,99€! More on http://buff.ly/2ncXkCP # nomad # digitalnomad # dublin # irelandpic.twitter.com/JGqXPFWYir";;;# # # # # # #;"842297900482850818";https://twitter.com/yourtrip2day/status/842297900482850818
toptanzanite;2017-03-16 08:22;1;0;"They say never to mix # Blue & # Green, otherwise you won't be seen on # Saint # Patricks' Day. However, here at... http://fb.me/3I3RgvzcA";;;# # # #;"842289871330918400";https://twitter.com/toptanzanite/status/842289871330918400
FitandFuel;2017-03-16 00:20;0;0;"In honor of # st # patricks # day, we thought this was appropriate!pic.twitter.com/W4aPFPgRvE";;;# # #;"842168594293231621";https://twitter.com/FitandFuel/status/842168594293231621
byrne_finola;2017-03-15 22:00;0;0;"# Patricks weekend #Skibbereen#the fun place to be";;;# #Skibbereen #the;"842133422642475009";https://twitter.com/byrne_finola/status/842133422642475009
Bak2BakMedia;2017-03-15 20:38;0;0;"Ok I know why u follow tonight, here is another artist to include on # St # Patricks # Day to enhance the # dj # sethttps://www.youtube.com/watch?v=wq4moQ4H80E …";;;# # # # #;"842112749551378437";https://twitter.com/Bak2BakMedia/status/842112749551378437
Bak2BakMedia;2017-03-15 19:39;0;1;"# U2 ideal rock inclusion for # St # Patricks # Day # dj # set , here 2015 their best song performance "Mysterious Ways"https://www.youtube.com/watch?v=KXiuiU1DH2Q …";;;# # # # # #;"842097979234385932";https://twitter.com/Bak2BakMedia/status/842097979234385932
phorsetalbotw4;2017-03-15 08:50;0;0;"Are you St. # Patricks Ready? Come along this Friday 17th Enjoy # Guinness and you can Win a # Paddys Hat. Ask us... http://fb.me/4RpYjScB3";;;# # #;"841934713350721536";https://twitter.com/phorsetalbotw4/status/841934713350721536
stix_2;2017-03-15 08:29;1;7;"# St # Patricks # Day # card from Jan....... pic.twitter.com/NyvdqyTHfj";;;# # # #;"841929374911893505";https://twitter.com/stix_2/status/841929374911893505
NickelCitySushi;2017-03-13 23:25;0;0;"Don't miss out on our Big # St # Patricks Day # Party. Live # music dancing and great food. https://www.facebook.com/events/778006935700944/ …";;;# # # #;"841430130861961216";https://twitter.com/NickelCitySushi/status/841430130861961216
experiencejinja;2017-03-13 20:57;0;0;"saint # patricks day a nice carnival too";;;#;"841392686745673729";https://twitter.com/experiencejinja/status/841392686745673729
JoyRedingtonArt;2017-03-13 19:03;0;0;"Check out ACEO Joy oRiGiNaL Art # Shamrock Mew # Kitty # Orange # Tabby # Cat Balloon Green # Patricks http://www.ebay.com/itm/-/311819675674?roken=cUgayN&soutkn=ty6Py8 … via @ eBay";;@;# # # # # #;"841364144079093760";https://twitter.com/JoyRedingtonArt/status/841364144079093760
NubNeb;2017-03-13 16:16;0;0;"Time to make some St. Patrick's Day Slime Bubbles! # Slime # Bubbles # Diy # Howto # St # patricks http://youtu.be/quu1GFdPWUk?a";;;# # # # # #;"841322122928627712";https://twitter.com/NubNeb/status/841322122928627712
bosslady7000;2017-03-13 03:42;0;0;"Just in time for St . # Patricks day! # KJTHEREALTOR # loveallholidays # inthekitchen http://fb.me/8Bx0Ycc4P";;;# # # #;"841132393163558912";https://twitter.com/bosslady7000/status/841132393163558912
pinkbassist;2017-03-12 17:04;0;0;"The latest in # avian # spring # fashion # headwear. # Indian # Ringneck # bird # fascinator perhaps? # Kelly # 20yrs old on # St # Patricks # Day!pic.twitter.com/aVK72GHU8Q";;;# # # # # # # # # # # # #;"840971803866603528";https://twitter.com/pinkbassist/status/840971803866603528
Mommyof3xo;2017-03-12 06:08;0;1;"My # babies today on # Saint # patricks # day we were all in # green # today # looking # awesome… https://www.instagram.com/p/BRhweeDFbeI/";;;# # # # # # # #;"840806693382565889";https://twitter.com/Mommyof3xo/status/840806693382565889
AtlPartyCrasher;2017-03-11 13:41;1;1;"Guide # AtlantaGeorgia # St # Patricks Parade Saturday March 11, 2017 http://atlanta.cbslocal.com/2017/03/07/guide-to-atlantas-2017-st-patricks-day-parade/ …";;;# # #;"840558239116861441";https://twitter.com/AtlPartyCrasher/status/840558239116861441
education_world;2017-03-10 23:30;0;0;"Check out this Saint # Patricks Day FREE notebook # activity!pic.twitter.com/YshSXX6Ech";;;# #;"840344133533339649";https://twitter.com/education_world/status/840344133533339649
Alex1TheKing;2017-03-10 21:27;0;0;"Come celebrate st. Patricks day with us. Open all day March 11 # Patricks # Day http://fb.me/5L2TVTyJG";;;# #;"840313073193775105";https://twitter.com/Alex1TheKing/status/840313073193775105
Wallpapersden;2017-03-10 19:00;0;0;"Download # St # Patricks # Day # # Card HD # wallpaper free_ - http://bit.ly/1S6dNlt pic.twitter.com/XNY0ii3BZZ";;;# # # # # #;"840276130699587585";https://twitter.com/Wallpapersden/status/840276130699587585
hollymassey15;2017-03-10 17:37;0;1;"Can't wait for @ CheltenhamRaces # FridayFeeling # goldcup # st # patricks # day";;@;# # # # #;"840255419742314496";https://twitter.com/hollymassey15/status/840255419742314496
SkilletsCafe;2017-03-09 21:34;0;0;"FOR THE LOVE OF THE # IRISH! Join us for # St. # Patricks Day Specials! From March 12 – 17th Corned beef & Cabbage... http://fb.me/2fgG90kGB";;;# # #;"839952610346012672";https://twitter.com/SkilletsCafe/status/839952610346012672
