username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Mobiletacos;2017-03-18 04:02;0;0;"# saintpatricksday2017 @Tilted Kilt Pub and Eatery https://www.instagram.com/p/BRw-2CyjCnF/";;@Tilted;#;"842949350879870976";https://twitter.com/Mobiletacos/status/842949350879870976
epiqual;2017-03-18 01:26;0;0;"Happy St. Paddy's Evening! # saintpatricksday2017 @Santa Monica, California https://www.instagram.com/p/BRws7NaBVmM/";;@Santa;#;"842909946563854336";https://twitter.com/epiqual/status/842909946563854336
roachsniper;2017-03-18 00:41;0;1;"Happy # saintpatricksday2017! Celebrating the # drinking with the # Team at # Demonware @Demonware https://www.instagram.com/p/BRwn24UDKE5/";;@Demonware;# # # #;"842898799920078850";https://twitter.com/roachsniper/status/842898799920078850
KathleenCarnali;2017-03-18 00:27;0;3;"Happy St. Patrick's Day from US!!! # happystpattysday # chethzayinabel # mythreesons # SaintPatricksDay2017 pic.twitter.com/QCYY3W5G71";;;# # # #;"842895132559118340";https://twitter.com/KathleenCarnali/status/842895132559118340
DelMemCatering;2017-03-18 00:17;1;1;"Our Saint Patrick's day dinner... Corned beef hash Benedict. # FoodPorn # DeliciousMemories # SaintPatricksDay2017 pic.twitter.com/AywMHSnfB1";;;# # #;"842892785241985025";https://twitter.com/DelMemCatering/status/842892785241985025
DJRookieTraxxx;2017-03-17 23:39;0;0;"# FadedFridays # SaintPatricksDay2017 themonkeyroom187 # HoySeBebe !!!! # uptown # wahi # Klok… https://www.instagram.com/p/BRwgsqzhksD/";;;# # # # # #;"842883052573417472";https://twitter.com/DJRookieTraxxx/status/842883052573417472
NYCFramist;2017-03-17 22:18;0;0;"Yellow and blue do, in fact, make # green. # saintpatricksday2017 # absinthe # greenfairy… https://www.instagram.com/p/BRwXf1cFUhb/";;;# # # #;"842862825332752384";https://twitter.com/NYCFramist/status/842862825332752384
DreamloverJCMC7;2017-03-17 21:43;0;1;"Got my Green on Happy St. Patrick's day! I feel like going out tonight . # SaintPatricksDay2017 # Workflow # Nofilterpic.twitter.com/rONaGWEEwT";;;# # #;"842853952106315776";https://twitter.com/DreamloverJCMC7/status/842853952106315776
bellamodelingtx;2017-03-17 21:15;1;0;"We want to wish everyone a Happy Saint Patrick's Day! # keepitbella # saintpatricksday # saintpatricksday2017 http://www.bellamodelingschool.com pic.twitter.com/viMn36Upnd";;;# # #;"842846859190194178";https://twitter.com/bellamodelingtx/status/842846859190194178
_bradramos;2017-03-17 21:09;0;0;"Just got my first pinch of the day. Fuck this stupid holiday. # saintpatricksday2017 # fb";;;# #;"842845379657838592";https://twitter.com/_bradramos/status/842845379657838592
_traumwandlerin;2017-03-17 20:43;0;2;"Happy Saint Patricks Day to y'all! # SaintPatricksDay2017";;;#;"842838727810564096";https://twitter.com/_traumwandlerin/status/842838727810564096
stefanyul;2017-03-17 20:24;0;0;"Happy Saint Patrick's Day from your GO team!! # green # saintpatricksday2017 http://ift.tt/2mbuBP6 pic.twitter.com/tgTFQFInGu";;;# #;"842834099480023045";https://twitter.com/stefanyul/status/842834099480023045
leveretpaperie;2017-03-17 20:16;0;0;"Happy Saint Patrick's Day! # luckoftheirish # stpatricksday # stpattys # saintpatrick # saintpatricksday2017 pic.twitter.com/6Gr8Eq7oGk";;;# # # # #;"842832119130963969";https://twitter.com/leveretpaperie/status/842832119130963969
Wasteresource;2017-03-17 19:57;0;1;"Happy Saint Patrick's Day! # SaintPatricksDay2017 pic.twitter.com/0k9XX7sIK5";;;#;"842827174168182785";https://twitter.com/Wasteresource/status/842827174168182785
cowboywerks;2017-03-17 19:42;0;0;"# saintpatricksday2017 lunch w/this fine Lass! # guinessbeer &… https://www.instagram.com/p/BRwFjaVlBF6PEuqsOzrmTd-ktNiLPq4dzW1Ubw0/ …";;;# #;"842823372342026248";https://twitter.com/cowboywerks/status/842823372342026248
wobplantation;2017-03-17 19:40;0;0;"Leprechaun spotted at WOB Plantation! # wobplantation # saintpatricksday2017… https://www.instagram.com/p/BRwFavljmAY/";;;# #;"842823063720943616";https://twitter.com/wobplantation/status/842823063720943616
fiestafairburn;2017-03-17 19:29;0;0;"It's # greenbeer time. Happy # saintpatricksday2017 everyone https://www.instagram.com/p/BRwEKiwjI8M/";;;# #;"842820309136871424";https://twitter.com/fiestafairburn/status/842820309136871424
TellerianHawke;2017-03-17 19:15;0;0;"Happy Saint Patrick's Day!! # SaintPatricksDay2017 # CrayolaPipSqueaks # CrayolaTattoo # FamilyFun… https://www.instagram.com/p/BRwCflzgeNB/";;;# # # #;"842816635488669696";https://twitter.com/TellerianHawke/status/842816635488669696
FATSInc;2017-03-17 19:00;0;0;"Happy Saint Patricks Day from all of us at F.A.T.S.!!! # SaintPatricksDay2017 # March17 # PotOfGold # Shamrocks... http://fb.me/60bHAuq36";;;# # # #;"842812800162549760";https://twitter.com/FATSInc/status/842812800162549760
CrestCoating;2017-03-17 18:05;0;1;"Happy Saint Patrick's Day from Crest Coating! # StPatricksDay # SaintPatricksDay2017 pic.twitter.com/6HwRvtQ2tm";;;# #;"842799134251909120";https://twitter.com/CrestCoating/status/842799134251909120
L_Sementilli;2017-03-17 17:24;0;0;"Happy # SaintPatricksDay2017 ! St. Patrick: Reclaiming the Great Missionary https://www.thegospelcoalition.org/article/st.-patrick-reclaiming-the-great-missionary … via @ TGC";;@;#;"842788665176854533";https://twitter.com/L_Sementilli/status/842788665176854533
Mortgagemanms;2017-03-17 17:16;0;0;"# saintpatricksday2017 @Holiday Inn Resort Pensacola Beach https://www.instagram.com/p/BRv06VYBOoERIhnNrj0KpsU0HDxZt-fy0TH4EY0/ …";;@Holiday;#;"842786763319865344";https://twitter.com/Mortgagemanms/status/842786763319865344
sarahhallewell;2017-03-17 16:22;0;0;"Happy Saint Patrick's Day!!! # saintpatricksday2017 # paddysday # liquidlunch # guinness @Mulligans… https://www.instagram.com/p/BRvuvu6g4zw/";;@Mulligans;# # # #;"842773219493011457";https://twitter.com/sarahhallewell/status/842773219493011457
DLCmtgforce;2017-03-17 16:20;0;0;"Happy Saint Patrick's Day! May the luck of the Irish be with you! # saintpatricksday2017 # green… https://www.instagram.com/p/BRvuUqbAG3e/";;;# #;"842772641660518400";https://twitter.com/DLCmtgforce/status/842772641660518400
LBrooksDavis;2017-03-17 16:04;0;0;"RT @ visitwales Who knew? # SaintPatricksDay2017 I celebrate my # Irish # heritagehttps://twitter.com/visitwales/status/842699084783849472 …";;@;# # #;"842768691557294080";https://twitter.com/LBrooksDavis/status/842768691557294080
elcabomexican;2017-03-17 15:51;0;0;"Happy Saint Patricks Day. House margarita specials for $2.99! # saintpatricksday2017 # margarita http://fb.me/1JJfhQgEi";;;# #;"842765404946796546";https://twitter.com/elcabomexican/status/842765404946796546
AA_Mattress;2017-03-17 15:30;0;0;"Happy St. Patrick's Day! # SaintPatricksDay2017 http://fb.me/2YrA6zXW8";;;#;"842759988917522432";https://twitter.com/AA_Mattress/status/842759988917522432
aedrake;2017-03-17 15:12;0;0;"Happy Saint Patrick's Day!!! # SaintPatricksDay2017 https://www.instagram.com/p/BRvmtJ8Dr_m/";;;#;"842755525519593473";https://twitter.com/aedrake/status/842755525519593473
NurseNerdPrep;2017-03-17 14:46;1;1;"Happy Saint Patrick's Day from Nurse Nerds! # SaintPatricksDay2017 # StPattysDay # StPatricksDay2k17 # nursing # nursingschool # nursingstudentpic.twitter.com/RcuoHEQ7B2";;;# # # # # #;"842749053796540416";https://twitter.com/NurseNerdPrep/status/842749053796540416
MariasFineJewel;2017-03-17 14:33;0;0;"Happy St. Patrick's Day everyone! . . . # worcesterma # worcester # saintpatricksday2017 # saintpatricksday... http://fb.me/2LyEbEcIv";;;# # # #;"842745776266772480";https://twitter.com/MariasFineJewel/status/842745776266772480
Indulgence61;2017-03-17 14:27;0;0;"Charmed & Lucky! Happy Saint Patrick’s Day with love from Indulgence Day Spa! @indulgencedayspa # Wellness # Celebrate # SaintPatricksDay2017 pic.twitter.com/rfHXcPKeTm";;@indulgencedayspa;# # #;"842744196691910657";https://twitter.com/Indulgence61/status/842744196691910657
TheTYGMint;2017-03-17 13:58;0;0;"Is it really bad luck not to wear green on St. Patrick's Day? # SaintPatricksDay2017 # TYGrocksthegreen # TYG4YOU... http://fb.me/900bjNXMV";;;# # #;"842736982732226560";https://twitter.com/TheTYGMint/status/842736982732226560
MariasFineJewel;2017-03-17 13:40;0;0;"Happy St. Patrick's Day everyone! . . . # worcesterma # worcester # saintpatricksday2017… https://www.instagram.com/p/BRvcNKRluSX/";;;# # #;"842732448773558274";https://twitter.com/MariasFineJewel/status/842732448773558274
JoeySamuelson;2017-03-17 13:13;0;0;"Have fun with all those shenanigans today but make sure to do it with a designated driver! # SaintPatricksDay2017 http://www.propertycasualty360.com/2015/03/11/st-patricks-day-drinking-duis-and-your-insurance …";;;#;"842725565505462272";https://twitter.com/JoeySamuelson/status/842725565505462272
rovemeto;2017-03-17 12:54;0;1;"Parade, whiskey, pub crawls, music, food, green-inspired costumes... And even more fun! http://buff.ly/2mo0Syr # saintpatricksday2017";;;#;"842720677052452865";https://twitter.com/rovemeto/status/842720677052452865
KuroshRugs;2017-03-17 12:12;0;0;"Happy St. Patrick’s Day! We hope everyone has a LUCKY day! # stpatricksday # stpattysday # stpattysday17 # saintpatricksday2017 pic.twitter.com/eB3SMAbDk4";;;# # # #;"842710106349350915";https://twitter.com/KuroshRugs/status/842710106349350915
wishbonemedical;2017-03-17 11:51;0;0;"May your troubles be less and your blessings be more And nothing but happiness come through your door. # saintpatricksday2017 pic.twitter.com/tRehJXWHaQ";;;#;"842705065571966976";https://twitter.com/wishbonemedical/status/842705065571966976
Phone_Regie;2017-03-17 10:37;1;1;"# SaintPatricksDay Any plan ? Scones ? Chasse aux # trefles ? # lucky # green # SaintPatricksDay2017 # SaintPatrickspic.twitter.com/9Y1luoV3dY";;;# # # # # #;"842686227262390273";https://twitter.com/Phone_Regie/status/842686227262390273
tiptopphoto;2017-03-17 10:08;0;0;"# HappyStPatricksDay to you all!! Have an amazing day :) # shamrock # StPatricksDay # saintpatricksday2017 pic.twitter.com/a1xkLkyem3";;;# # # #;"842678944402997248";https://twitter.com/tiptopphoto/status/842678944402997248
CutThePlastic;2017-03-17 06:15;0;0;"Eating o'the Greens # stpatricksday # saintpatricksday2017 -the day stays at nightfall in some… https://www.instagram.com/p/BRupR1UgrOZ/";;;# #;"842620444884852736";https://twitter.com/CutThePlastic/status/842620444884852736
STempleBar;2017-03-16 23:04;2;4;"Molt bon Sant Patrick's Day!!! Happy Saint Patrick's day!!! # SaintPatricksDay2017 # QuanLesGerresAlçarem @ STempleBarpic.twitter.com/jvBPTjSpPp";;@;# #;"842511922318770176";https://twitter.com/STempleBar/status/842511922318770176
VisitShannon;2017-03-16 21:01;1;0;"Happy Saint Patrick's Day # SaintPatricksDay2017 http://fb.me/81Aa6IKeJ";;;#;"842481024470859776";https://twitter.com/VisitShannon/status/842481024470859776
McClainAndCo;2017-03-16 14:51;0;0;"20% off Tweens and Green Bows! Today through March 17th! # happystpattys # saintpatricksday2017… https://www.instagram.com/p/BRs_f_oDJ4X/";;;# #;"842387843116896256";https://twitter.com/McClainAndCo/status/842387843116896256
MiamiBroker;2017-03-15 16:46;0;2;"8 Things 2 Drink on # StPatricksDay That Aren't # GreenBeer http://www.miaminewtimes.com/restaurants/where-to-drink-on-st-patricks-day-2017-in-miami-9196110 … # Cocktails # SaintPatricksDay # SaintPatricksDay2017 # Miami";;;# # # # # #;"842054361601699840";https://twitter.com/MiamiBroker/status/842054361601699840
gomezdr;2017-03-15 04:04;0;0;"Just in time for # SaintPatricksDay # SaintPatricksDay2017 # PiDay # SpringBreakFun # Blizzard2017 # FILOLiquors # EasyAsPie # WomensHistoryMonthhttps://twitter.com/filoliquors/status/841748369664016384 …";;;# # # # # # # #;"841862665651773441";https://twitter.com/gomezdr/status/841862665651773441
MariasFineJewel;2017-03-14 14:43;0;0;"St. Patrick's Day Parade today in Worcester, MA. # worcesterma # worcester # saintpatricksday2017 # saintpatricksday... http://fb.me/6H2o536Gv";;;# # # #;"841661036868587522";https://twitter.com/MariasFineJewel/status/841661036868587522
MariasFineJewel;2017-03-12 15:52;0;0;"St. Patrick's Day Parade today in Worcester, MA. # worcesterma # worcester # saintpatricksday2017… https://www.instagram.com/p/BRizV24lN_s/";;;# # #;"840953732892352513";https://twitter.com/MariasFineJewel/status/840953732892352513
spitler_k;2017-03-12 04:35;0;0;"Saint Patricks Day parade with these two lovelies! (: # saintpatricksday2017 # friends Credit:… https://www.instagram.com/p/BRhl0nognvU/";;;# #;"840783263379652609";https://twitter.com/spitler_k/status/840783263379652609
4over4;2017-03-11 16:55;0;0;"We're getting ready for # SaintPatricksday2017 celebrations! Order # headercards to excite your party guests http://ow.ly/ulr9309DMov pic.twitter.com/mpP6XDzhMW";;;# #;"840607095858823169";https://twitter.com/4over4/status/840607095858823169
RiverfrontWines;2017-03-09 21:30;1;3;"Get your Irish beers & whiskey for this coming St. Patrick's day¡ # yyc # celebrating # saintpatricksday2017 # irishbeers # irishwhiskeypic.twitter.com/kWFsbHdD3D";;;# # # # #;"839951600521113601";https://twitter.com/RiverfrontWines/status/839951600521113601
FlyingDucksIrl;2017-03-09 16:34;0;2;"A big shout out to our new follower @ SaintPatrickD17 # SaintPatricksDay2017 # PaddyDay # stpatricksday # irish # paradeday";;@;# # # # #;"839877177923399680";https://twitter.com/FlyingDucksIrl/status/839877177923399680
Begorrahband;2017-03-05 15:50;2;2;"Custom head stock by Kevin Patrick Corrigan. # SaintPatricksDay2017 # music # rock # irishmusicparty # headstock # bass # MetalGearSolidpic.twitter.com/5ePbvP2DP3";;;# # # # # # #;"838416557592178690";https://twitter.com/Begorrahband/status/838416557592178690
joekoolslondon;2017-03-03 17:48;0;1;"We are on the countdown... # SaintPatricksDay2017 http://fb.me/2nXhIb40E";;;#;"837721359631454208";https://twitter.com/joekoolslondon/status/837721359631454208
SXMGuavaberry;2017-03-03 16:40;0;1;"Who's going to be lucky next week? # saintpatricksday2017 # limitededition http://fb.me/TFd7LLT0";;;# #;"837704273815293952";https://twitter.com/SXMGuavaberry/status/837704273815293952
Begorrahband;2017-03-02 17:45;3;3;"New Begorrah. We will be on Conte&Kenny 3/13 7pm # freemusic # Saintpatricksday2017 @ CandKShow https://www.youtube.com/watch?v=FE4CHZwMOV8 …";;@;# #;"837358195484078082";https://twitter.com/Begorrahband/status/837358195484078082
Begorrahband;2017-03-02 17:35;0;1;"Kevin Begorrah with Eric Czar at studio. New Begorrah 3/17/17 # blues # SaintPatricksday2017 # nyc # Irishmusic # ConteandKenny # freemusic";;;# # # # # #;"837355787689287680";https://twitter.com/Begorrahband/status/837355787689287680
